分拣中心,日期,班次,正式工人数,临时工人数
分拣中心_SC49,2023-12-03,08:00-16:00,0.0,44
分拣中心_SC49,2023-12-03,12:00-20:00,5.0,16
分拣中心_SC49,2023-12-03,14:00-22:00,11.0,58
分拣中心_SC49,2023-12-03,16:00-24:00,27.0,0
分拣中心_SC49,2023-12-04,00:00-08:00,4.0,182
分拣中心_SC49,2023-12-04,05:00-13:00,12.0,25
分拣中心_SC49,2023-12-04,08:00-16:00,20.0,8
分拣中心_SC49,2023-12-04,12:00-20:00,7.0,3
分拣中心_SC49,2023-12-04,14:00-22:00,8.0,68
分拣中心_SC49,2023-12-04,16:00-24:00,9.0,7
分拣中心_SC49,2023-12-05,00:00-08:00,8.0,186
分拣中心_SC49,2023-12-05,05:00-13:00,27.0,4
分拣中心_SC49,2023-12-05,08:00-16:00,6.0,27
分拣中心_SC49,2023-12-05,12:00-20:00,6.0,2
分拣中心_SC49,2023-12-05,14:00-22:00,5.0,66
分拣中心_SC49,2023-12-05,16:00-24:00,8.0,11
分拣中心_SC49,2023-12-06,00:00-08:00,0.0,189
分拣中心_SC49,2023-12-06,05:00-13:00,30.0,15
分拣中心_SC49,2023-12-06,08:00-16:00,6.0,34
分拣中心_SC49,2023-12-06,12:00-20:00,8.0,10
分拣中心_SC49,2023-12-06,14:00-22:00,3.0,75
分拣中心_SC49,2023-12-06,16:00-24:00,13.0,9
分拣中心_SC49,2023-12-07,00:00-08:00,6.0,194
分拣中心_SC49,2023-12-07,05:00-13:00,5.0,36
分拣中心_SC49,2023-12-07,08:00-16:00,32.0,0
分拣中心_SC49,2023-12-07,12:00-20:00,1.0,17
分拣中心_SC49,2023-12-07,14:00-22:00,14.0,50
分拣中心_SC49,2023-12-07,16:00-24:00,0.0,22
分拣中心_SC49,2023-12-08,00:00-08:00,19.0,178
分拣中心_SC49,2023-12-08,05:00-13:00,8.0,30
分拣中心_SC49,2023-12-08,08:00-16:00,5.0,31
分拣中心_SC49,2023-12-08,12:00-20:00,3.0,10
分拣中心_SC49,2023-12-08,14:00-22:00,15.0,50
分拣中心_SC49,2023-12-08,16:00-24:00,10.0,11
分拣中心_SC49,2023-12-09,00:00-08:00,12.0,187
分拣中心_SC49,2023-12-09,05:00-13:00,3.0,56
分拣中心_SC49,2023-12-09,08:00-16:00,6.0,40
分拣中心_SC49,2023-12-09,12:00-20:00,12.0,14
分拣中心_SC49,2023-12-09,14:00-22:00,6.0,66
分拣中心_SC49,2023-12-09,16:00-24:00,21.0,11
分拣中心_SC49,2023-12-10,00:00-08:00,33.0,158
分拣中心_SC49,2023-12-10,05:00-13:00,1.0,48
分拣中心_SC49,2023-12-10,08:00-16:00,9.0,32
分拣中心_SC49,2023-12-10,12:00-20:00,8.0,13
分拣中心_SC49,2023-12-10,14:00-22:00,7.0,63
分拣中心_SC49,2023-12-10,16:00-24:00,2.0,31
分拣中心_SC49,2023-12-11,00:00-08:00,7.0,178
分拣中心_SC49,2023-12-11,05:00-13:00,10.0,27
分拣中心_SC49,2023-12-11,08:00-16:00,3.0,30
分拣中心_SC49,2023-12-11,12:00-20:00,6.0,4
分拣中心_SC49,2023-12-11,14:00-22:00,27.0,45
分拣中心_SC49,2023-12-11,16:00-24:00,7.0,9
分拣中心_SC49,2023-12-12,00:00-08:00,0.0,196
分拣中心_SC49,2023-12-12,05:00-13:00,4.0,32
分拣中心_SC49,2023-12-12,08:00-16:00,26.0,2
分拣中心_SC49,2023-12-12,12:00-20:00,4.0,5
分拣中心_SC49,2023-12-12,14:00-22:00,13.0,56
分拣中心_SC49,2023-12-12,16:00-24:00,13.0,4
分拣中心_SC49,2023-12-13,00:00-08:00,1.0,187
分拣中心_SC49,2023-12-13,05:00-13:00,29.0,16
分拣中心_SC49,2023-12-13,08:00-16:00,6.0,34
分拣中心_SC49,2023-12-13,12:00-20:00,0.0,20
分拣中心_SC49,2023-12-13,14:00-22:00,16.0,59
分拣中心_SC49,2023-12-13,16:00-24:00,8.0,15
分拣中心_SC49,2023-12-14,00:00-08:00,8.0,192
分拣中心_SC49,2023-12-14,05:00-13:00,9.0,31
分拣中心_SC49,2023-12-14,08:00-16:00,9.0,28
分拣中心_SC49,2023-12-14,12:00-20:00,3.0,15
分拣中心_SC49,2023-12-14,14:00-22:00,19.0,44
分拣中心_SC49,2023-12-14,16:00-24:00,12.0,7
分拣中心_SC49,2023-12-15,00:00-08:00,7.0,193
分拣中心_SC49,2023-12-15,05:00-13:00,8.0,30
分拣中心_SC49,2023-12-15,08:00-16:00,26.0,4
分拣中心_SC49,2023-12-15,12:00-20:00,7.0,5
分拣中心_SC49,2023-12-15,14:00-22:00,4.0,64
分拣中心_SC49,2023-12-15,16:00-24:00,8.0,13
分拣中心_SC49,2023-12-16,00:00-08:00,23.0,173
分拣中心_SC49,2023-12-16,05:00-13:00,0.0,59
分拣中心_SC49,2023-12-16,08:00-16:00,18.0,25
分拣中心_SC49,2023-12-16,12:00-20:00,5.0,22
分拣中心_SC49,2023-12-16,14:00-22:00,7.0,64
分拣中心_SC49,2023-12-16,16:00-24:00,7.0,28
分拣中心_SC49,2023-12-17,00:00-08:00,0.0,199
分拣中心_SC49,2023-12-17,05:00-13:00,6.0,42
分拣中心_SC49,2023-12-17,08:00-16:00,29.0,7
分拣中心_SC49,2023-12-17,12:00-20:00,9.0,11
分拣中心_SC49,2023-12-17,14:00-22:00,14.0,54
分拣中心_SC49,2023-12-17,16:00-24:00,2.0,31
分拣中心_SC49,2023-12-18,00:00-08:00,32.0,147
分拣中心_SC49,2023-12-18,05:00-13:00,1.0,38
分拣中心_SC49,2023-12-18,08:00-16:00,7.0,25
分拣中心_SC49,2023-12-18,12:00-20:00,5.0,6
分拣中心_SC49,2023-12-18,14:00-22:00,8.0,68
分拣中心_SC49,2023-12-18,16:00-24:00,7.0,9
分拣中心_SC49,2023-12-19,00:00-08:00,8.0,186
分拣中心_SC49,2023-12-19,05:00-13:00,12.0,22
分拣中心_SC49,2023-12-19,08:00-16:00,24.0,5
分拣中心_SC49,2023-12-19,12:00-20:00,5.0,4
分拣中心_SC49,2023-12-19,14:00-22:00,6.0,64
分拣中心_SC49,2023-12-19,16:00-24:00,5.0,14
分拣中心_SC49,2023-12-20,00:00-08:00,1.0,187
分拣中心_SC49,2023-12-20,05:00-13:00,20.0,27
分拣中心_SC49,2023-12-20,08:00-16:00,25.0,11
分拣中心_SC49,2023-12-20,12:00-20:00,6.0,13
分拣中心_SC49,2023-12-20,14:00-22:00,7.0,70
分拣中心_SC49,2023-12-20,16:00-24:00,1.0,24
分拣中心_SC49,2023-12-21,00:00-08:00,11.0,188
分拣中心_SC49,2023-12-21,05:00-13:00,2.0,40
分拣中心_SC49,2023-12-21,08:00-16:00,17.0,18
分拣中心_SC49,2023-12-21,12:00-20:00,8.0,9
分拣中心_SC49,2023-12-21,14:00-22:00,10.0,55
分拣中心_SC49,2023-12-21,16:00-24:00,12.0,7
分拣中心_SC49,2023-12-22,00:00-08:00,27.0,168
分拣中心_SC49,2023-12-22,05:00-13:00,6.0,33
分拣中心_SC49,2023-12-22,08:00-16:00,7.0,28
分拣中心_SC49,2023-12-22,12:00-20:00,3.0,10
分拣中心_SC49,2023-12-22,14:00-22:00,7.0,60
分拣中心_SC49,2023-12-22,16:00-24:00,10.0,11
分拣中心_SC49,2023-12-23,00:00-08:00,9.0,191
分拣中心_SC49,2023-12-23,05:00-13:00,0.0,59
分拣中心_SC49,2023-12-23,08:00-16:00,2.0,45
分拣中心_SC49,2023-12-23,12:00-20:00,5.0,22
分拣中心_SC49,2023-12-23,14:00-22:00,26.0,41
分拣中心_SC49,2023-12-23,16:00-24:00,18.0,15
分拣中心_SC49,2023-12-24,00:00-08:00,13.0,183
分拣中心_SC49,2023-12-24,05:00-13:00,29.0,13
分拣中心_SC49,2023-12-24,08:00-16:00,2.0,41
分拣中心_SC49,2023-12-24,12:00-20:00,2.0,20
分拣中心_SC49,2023-12-24,14:00-22:00,7.0,63
分拣中心_SC49,2023-12-24,16:00-24:00,7.0,25
分拣中心_SC49,2023-12-25,00:00-08:00,7.0,178
分拣中心_SC49,2023-12-25,05:00-13:00,25.0,8
分拣中心_SC49,2023-12-25,08:00-16:00,7.0,25
分拣中心_SC49,2023-12-25,12:00-20:00,6.0,4
分拣中心_SC49,2023-12-25,14:00-22:00,8.0,68
分拣中心_SC49,2023-12-25,16:00-24:00,7.0,9
分拣中心_SC49,2023-12-26,00:00-08:00,17.0,175
分拣中心_SC49,2023-12-26,05:00-13:00,17.0,16
分拣中心_SC49,2023-12-26,08:00-16:00,19.0,11
分拣中心_SC49,2023-12-26,12:00-20:00,7.0,1
分拣中心_SC49,2023-12-26,14:00-22:00,0.0,72
分拣中心_SC49,2023-12-26,16:00-24:00,0.0,21
分拣中心_SC49,2023-12-27,00:00-08:00,2.0,186
分拣中心_SC49,2023-12-27,05:00-13:00,8.0,42
分拣中心_SC49,2023-12-27,08:00-16:00,22.0,14
分拣中心_SC49,2023-12-27,12:00-20:00,12.0,5
分拣中心_SC49,2023-12-27,14:00-22:00,9.0,68
分拣中心_SC49,2023-12-27,16:00-24:00,7.0,16
分拣中心_SC49,2023-12-28,00:00-08:00,7.0,193
分拣中心_SC49,2023-12-28,05:00-13:00,5.0,36
分拣中心_SC49,2023-12-28,08:00-16:00,9.0,28
分拣中心_SC49,2023-12-28,12:00-20:00,5.0,12
分拣中心_SC49,2023-12-28,14:00-22:00,23.0,39
分拣中心_SC49,2023-12-28,16:00-24:00,11.0,9
分拣中心_SC49,2023-12-29,00:00-08:00,7.0,193
分拣中心_SC49,2023-12-29,05:00-13:00,21.0,14
分拣中心_SC49,2023-12-29,08:00-16:00,7.0,28
分拣中心_SC49,2023-12-29,12:00-20:00,7.0,5
分拣中心_SC49,2023-12-29,14:00-22:00,7.0,60
分拣中心_SC49,2023-12-29,16:00-24:00,11.0,9
分拣中心_SC49,2023-12-30,00:00-08:00,3.0,198
分拣中心_SC49,2023-12-30,05:00-13:00,17.0,38
分拣中心_SC49,2023-12-30,08:00-16:00,7.0,39
分拣中心_SC49,2023-12-30,12:00-20:00,1.0,27
分拣中心_SC49,2023-12-30,14:00-22:00,28.0,38
分拣中心_SC49,2023-12-30,16:00-24:00,4.0,32
分拣中心_SC49,2023-12-31,00:00-08:00,11.0,185
分拣中心_SC49,2023-12-31,05:00-13:00,29.0,13
分拣中心_SC49,2023-12-31,08:00-16:00,5.0,37
分拣中心_SC49,2023-12-31,12:00-20:00,9.0,11
分拣中心_SC49,2023-12-31,14:00-22:00,6.0,64
分拣中心_SC49,2023-12-31,16:00-24:00,0.0,34
分拣中心_SC63,2023-12-01,00:00-08:00,8.0,65
分拣中心_SC63,2023-12-01,05:00-13:00,42.0,4
分拣中心_SC63,2023-12-01,08:00-16:00,3.0,20
分拣中心_SC63,2023-12-01,12:00-20:00,0.0,40
分拣中心_SC63,2023-12-01,14:00-22:00,2.0,33
分拣中心_SC63,2023-12-01,16:00-24:00,5.0,55
分拣中心_SC63,2023-12-02,00:00-08:00,7.0,160
分拣中心_SC63,2023-12-02,05:00-13:00,7.0,78
分拣中心_SC63,2023-12-02,08:00-16:00,6.0,39
分拣中心_SC63,2023-12-02,12:00-20:00,8.0,45
分拣中心_SC63,2023-12-02,14:00-22:00,27.0,10
分拣中心_SC63,2023-12-02,16:00-24:00,5.0,30
分拣中心_SC63,2023-12-03,00:00-08:00,12.0,140
分拣中心_SC63,2023-12-03,05:00-13:00,36.0,35
分拣中心_SC63,2023-12-03,08:00-16:00,7.0,26
分拣中心_SC63,2023-12-03,12:00-20:00,0.0,44
分拣中心_SC63,2023-12-03,14:00-22:00,2.0,4
分拣中心_SC63,2023-12-03,16:00-24:00,3.0,3
分拣中心_SC63,2023-12-04,00:00-08:00,14.0,144
分拣中心_SC63,2023-12-04,05:00-13:00,17.0,44
分拣中心_SC63,2023-12-04,08:00-16:00,3.0,28
分拣中心_SC63,2023-12-04,12:00-20:00,10.0,18
分拣中心_SC63,2023-12-04,14:00-22:00,7.0,7
分拣中心_SC63,2023-12-04,16:00-24:00,9.0,5
分拣中心_SC63,2023-12-05,00:00-08:00,7.0,156
分拣中心_SC63,2023-12-05,05:00-13:00,25.0,31
分拣中心_SC63,2023-12-05,08:00-16:00,8.0,15
分拣中心_SC63,2023-12-05,12:00-20:00,10.0,23
分拣中心_SC63,2023-12-05,14:00-22:00,1.0,14
分拣中心_SC63,2023-12-05,16:00-24:00,9.0,5
分拣中心_SC63,2023-12-06,00:00-08:00,6.0,191
分拣中心_SC63,2023-12-06,05:00-13:00,23.0,42
分拣中心_SC63,2023-12-06,08:00-16:00,4.0,33
分拣中心_SC63,2023-12-06,12:00-20:00,14.0,31
分拣中心_SC63,2023-12-06,14:00-22:00,4.0,29
分拣中心_SC63,2023-12-06,16:00-24:00,9.0,10
分拣中心_SC63,2023-12-07,00:00-08:00,10.0,92
分拣中心_SC63,2023-12-07,05:00-13:00,3.0,44
分拣中心_SC63,2023-12-07,08:00-16:00,16.0,22
分拣中心_SC63,2023-12-07,12:00-20:00,9.0,36
分拣中心_SC63,2023-12-07,14:00-22:00,5.0,14
分拣中心_SC63,2023-12-07,16:00-24:00,16.0,2
分拣中心_SC63,2023-12-08,00:00-08:00,2.0,72
分拣中心_SC63,2023-12-08,05:00-13:00,0.0,56
分拣中心_SC63,2023-12-08,08:00-16:00,3.0,20
分拣中心_SC63,2023-12-08,12:00-20:00,12.0,25
分拣中心_SC63,2023-12-08,14:00-22:00,7.0,27
分拣中心_SC63,2023-12-08,16:00-24:00,36.0,17
分拣中心_SC63,2023-12-09,00:00-08:00,7.0,160
分拣中心_SC63,2023-12-09,05:00-13:00,12.0,72
分拣中心_SC63,2023-12-09,08:00-16:00,6.0,39
分拣中心_SC63,2023-12-09,12:00-20:00,3.0,51
分拣中心_SC63,2023-12-09,14:00-22:00,8.0,33
分拣中心_SC63,2023-12-09,16:00-24:00,24.0,7
分拣中心_SC63,2023-12-10,00:00-08:00,30.0,118
分拣中心_SC63,2023-12-10,05:00-13:00,7.0,71
分拣中心_SC63,2023-12-10,08:00-16:00,10.0,22
分拣中心_SC63,2023-12-10,12:00-20:00,8.0,34
分拣中心_SC63,2023-12-10,14:00-22:00,2.0,4
分拣中心_SC63,2023-12-10,16:00-24:00,3.0,3
分拣中心_SC63,2023-12-11,00:00-08:00,10.0,149
分拣中心_SC63,2023-12-11,05:00-13:00,6.0,58
分拣中心_SC63,2023-12-11,08:00-16:00,19.0,8
分拣中心_SC63,2023-12-11,12:00-20:00,19.0,7
分拣中心_SC63,2023-12-11,14:00-22:00,6.0,9
分拣中心_SC63,2023-12-11,16:00-24:00,0.0,17
分拣中心_SC63,2023-12-12,00:00-08:00,14.0,147
分拣中心_SC63,2023-12-12,05:00-13:00,11.0,49
分拣中心_SC63,2023-12-12,08:00-16:00,11.0,12
分拣中心_SC63,2023-12-12,12:00-20:00,11.0,22
分拣中心_SC63,2023-12-12,14:00-22:00,8.0,5
分拣中心_SC63,2023-12-12,16:00-24:00,5.0,10
分拣中心_SC63,2023-12-13,00:00-08:00,5.0,192
分拣中心_SC63,2023-12-13,05:00-13:00,22.0,44
分拣中心_SC63,2023-12-13,08:00-16:00,12.0,23
分拣中心_SC63,2023-12-13,12:00-20:00,11.0,35
分拣中心_SC63,2023-12-13,14:00-22:00,4.0,29
分拣中心_SC63,2023-12-13,16:00-24:00,6.0,13
分拣中心_SC63,2023-12-14,00:00-08:00,7.0,96
分拣中心_SC63,2023-12-14,05:00-13:00,6.0,39
分拣中心_SC63,2023-12-14,08:00-16:00,7.0,33
分拣中心_SC63,2023-12-14,12:00-20:00,15.0,29
分拣中心_SC63,2023-12-14,14:00-22:00,9.0,9
分拣中心_SC63,2023-12-14,16:00-24:00,16.0,2
分拣中心_SC63,2023-12-15,00:00-08:00,5.0,69
分拣中心_SC63,2023-12-15,05:00-13:00,7.0,47
分拣中心_SC63,2023-12-15,08:00-16:00,14.0,7
分拣中心_SC63,2023-12-15,12:00-20:00,15.0,21
分拣中心_SC63,2023-12-15,14:00-22:00,7.0,27
分拣中心_SC63,2023-12-15,16:00-24:00,12.0,47
分拣中心_SC63,2023-12-16,00:00-08:00,21.0,143
分拣中心_SC63,2023-12-16,05:00-13:00,9.0,76
分拣中心_SC63,2023-12-16,08:00-16:00,9.0,36
分拣中心_SC63,2023-12-16,12:00-20:00,9.0,43
分拣中心_SC63,2023-12-16,14:00-22:00,7.0,35
分拣中心_SC63,2023-12-16,16:00-24:00,5.0,30
分拣中心_SC63,2023-12-17,00:00-08:00,4.0,150
分拣中心_SC63,2023-12-17,05:00-13:00,8.0,70
分拣中心_SC63,2023-12-17,08:00-16:00,16.0,15
分拣中心_SC63,2023-12-17,12:00-20:00,26.0,12
分拣中心_SC63,2023-12-17,14:00-22:00,2.0,4
分拣中心_SC63,2023-12-17,16:00-24:00,4.0,2
分拣中心_SC63,2023-12-18,00:00-08:00,40.0,112
分拣中心_SC63,2023-12-18,05:00-13:00,0.0,66
分拣中心_SC63,2023-12-18,08:00-16:00,3.0,28
分拣中心_SC63,2023-12-18,12:00-20:00,2.0,28
分拣中心_SC63,2023-12-18,14:00-22:00,7.0,7
分拣中心_SC63,2023-12-18,16:00-24:00,8.0,7
分拣中心_SC63,2023-12-19,00:00-08:00,8.0,155
分拣中心_SC63,2023-12-19,05:00-13:00,10.0,50
分拣中心_SC63,2023-12-19,08:00-16:00,14.0,8
分拣中心_SC63,2023-12-19,12:00-20:00,20.0,11
分拣中心_SC63,2023-12-19,14:00-22:00,8.0,5
分拣中心_SC63,2023-12-19,16:00-24:00,0.0,16
分拣中心_SC63,2023-12-20,00:00-08:00,13.0,182
分拣中心_SC63,2023-12-20,05:00-13:00,35.0,27
分拣中心_SC63,2023-12-20,08:00-16:00,0.0,38
分拣中心_SC63,2023-12-20,12:00-20:00,0.0,48
分拣中心_SC63,2023-12-20,14:00-22:00,4.0,29
分拣中心_SC63,2023-12-20,16:00-24:00,8.0,11
分拣中心_SC63,2023-12-21,00:00-08:00,6.0,97
分拣中心_SC63,2023-12-21,05:00-13:00,2.0,45
分拣中心_SC63,2023-12-21,08:00-16:00,23.0,13
分拣中心_SC63,2023-12-21,12:00-20:00,8.0,37
分拣中心_SC63,2023-12-21,14:00-22:00,5.0,15
分拣中心_SC63,2023-12-21,16:00-24:00,16.0,2
分拣中心_SC63,2023-12-22,00:00-08:00,25.0,44
分拣中心_SC63,2023-12-22,05:00-13:00,7.0,47
分拣中心_SC63,2023-12-22,08:00-16:00,6.0,17
分拣中心_SC63,2023-12-22,12:00-20:00,8.0,30
分拣中心_SC63,2023-12-22,14:00-22:00,7.0,27
分拣中心_SC63,2023-12-22,16:00-24:00,7.0,53
分拣中心_SC63,2023-12-23,00:00-08:00,0.0,169
分拣中心_SC63,2023-12-23,05:00-13:00,11.0,73
分拣中心_SC63,2023-12-23,08:00-16:00,4.0,42
分拣中心_SC63,2023-12-23,12:00-20:00,5.0,48
分拣中心_SC63,2023-12-23,14:00-22:00,26.0,11
分拣中心_SC63,2023-12-23,16:00-24:00,14.0,19
分拣中心_SC63,2023-12-24,00:00-08:00,11.0,141
分拣中心_SC63,2023-12-24,05:00-13:00,36.0,35
分拣中心_SC63,2023-12-24,08:00-16:00,0.0,35
分拣中心_SC63,2023-12-24,12:00-20:00,8.0,34
分拣中心_SC63,2023-12-24,14:00-22:00,2.0,4
分拣中心_SC63,2023-12-24,16:00-24:00,3.0,3
分拣中心_SC63,2023-12-25,00:00-08:00,10.0,149
分拣中心_SC63,2023-12-25,05:00-13:00,27.0,32
分拣中心_SC63,2023-12-25,08:00-16:00,3.0,28
分拣中心_SC63,2023-12-25,12:00-20:00,10.0,18
分拣中心_SC63,2023-12-25,14:00-22:00,7.0,7
分拣中心_SC63,2023-12-25,16:00-24:00,3.0,13
分拣中心_SC63,2023-12-26,00:00-08:00,15.0,146
分拣中心_SC63,2023-12-26,05:00-13:00,9.0,51
分拣中心_SC63,2023-12-26,08:00-16:00,17.0,4
分拣中心_SC63,2023-12-26,12:00-20:00,5.0,29
分拣中心_SC63,2023-12-26,14:00-22:00,9.0,4
分拣中心_SC63,2023-12-26,16:00-24:00,5.0,10
分拣中心_SC63,2023-12-27,00:00-08:00,4.0,194
分拣中心_SC63,2023-12-27,05:00-13:00,20.0,46
分拣中心_SC63,2023-12-27,08:00-16:00,12.0,23
分拣中心_SC63,2023-12-27,12:00-20:00,0.0,48
分拣中心_SC63,2023-12-27,14:00-22:00,24.0,4
分拣中心_SC63,2023-12-27,16:00-24:00,0.0,21
分拣中心_SC63,2023-12-28,00:00-08:00,4.0,100
分拣中心_SC63,2023-12-28,05:00-13:00,10.0,35
分拣中心_SC63,2023-12-28,08:00-16:00,6.0,35
分拣中心_SC63,2023-12-28,12:00-20:00,32.0,7
分拣中心_SC63,2023-12-28,14:00-22:00,4.0,16
分拣中心_SC63,2023-12-28,16:00-24:00,4.0,17
分拣中心_SC63,2023-12-29,00:00-08:00,0.0,75
分拣中心_SC63,2023-12-29,05:00-13:00,7.0,47
分拣中心_SC63,2023-12-29,08:00-16:00,12.0,9
分拣中心_SC63,2023-12-29,12:00-20:00,15.0,21
分拣中心_SC63,2023-12-29,14:00-22:00,11.0,22
分拣中心_SC63,2023-12-29,16:00-24:00,15.0,43
分拣中心_SC63,2023-12-30,00:00-08:00,0.0,169
分拣中心_SC63,2023-12-30,05:00-13:00,7.0,78
分拣中心_SC63,2023-12-30,08:00-16:00,7.0,38
分拣中心_SC63,2023-12-30,12:00-20:00,9.0,43
分拣中心_SC63,2023-12-30,14:00-22:00,28.0,9
分拣中心_SC63,2023-12-30,16:00-24:00,9.0,25
分拣中心_SC63,2023-12-31,00:00-08:00,13.0,139
分拣中心_SC63,2023-12-31,05:00-13:00,37.0,33
分拣中心_SC63,2023-12-31,08:00-16:00,5.0,28
分拣中心_SC63,2023-12-31,12:00-20:00,0.0,44
分拣中心_SC63,2023-12-31,14:00-22:00,2.0,4
分拣中心_SC63,2023-12-31,16:00-24:00,3.0,3
分拣中心_SC1,2023-12-01,00:00-08:00,0.0,1139
分拣中心_SC1,2023-12-01,05:00-13:00,60.0,452
分拣中心_SC1,2023-12-01,08:00-16:00,0.0,148
分拣中心_SC1,2023-12-01,12:00-20:00,0.0,269
分拣中心_SC1,2023-12-01,14:00-22:00,0.0,328
分拣中心_SC1,2023-12-01,16:00-24:00,0.0,364
分拣中心_SC1,2023-12-02,00:00-08:00,0.0,1237
分拣中心_SC1,2023-12-02,05:00-13:00,0.0,679
分拣中心_SC1,2023-12-02,08:00-16:00,0.0,243
分拣中心_SC1,2023-12-02,12:00-20:00,0.0,380
分拣中心_SC1,2023-12-02,14:00-22:00,60.0,248
分拣中心_SC1,2023-12-02,16:00-24:00,0.0,382
分拣中心_SC1,2023-12-03,00:00-08:00,0.0,1196
分拣中心_SC1,2023-12-03,05:00-13:00,0.0,606
分拣中心_SC1,2023-12-03,08:00-16:00,0.0,190
分拣中心_SC1,2023-12-03,12:00-20:00,0.0,357
分拣中心_SC1,2023-12-03,14:00-22:00,0.0,325
分拣中心_SC1,2023-12-03,16:00-24:00,60.0,292
分拣中心_SC1,2023-12-04,00:00-08:00,0.0,1069
分拣中心_SC1,2023-12-04,05:00-13:00,60.0,393
分拣中心_SC1,2023-12-04,08:00-16:00,0.0,170
分拣中心_SC1,2023-12-04,12:00-20:00,0.0,295
分拣中心_SC1,2023-12-04,14:00-22:00,0.0,324
分拣中心_SC1,2023-12-04,16:00-24:00,0.0,348
分拣中心_SC1,2023-12-05,00:00-08:00,0.0,1018
分拣中心_SC1,2023-12-05,05:00-13:00,0.0,509
分拣中心_SC1,2023-12-05,08:00-16:00,0.0,140
分拣中心_SC1,2023-12-05,12:00-20:00,0.0,274
分拣中心_SC1,2023-12-05,14:00-22:00,0.0,323
分拣中心_SC1,2023-12-05,16:00-24:00,60.0,249
分拣中心_SC1,2023-12-06,00:00-08:00,0.0,1138
分拣中心_SC1,2023-12-06,05:00-13:00,0.0,607
分拣中心_SC1,2023-12-06,08:00-16:00,0.0,242
分拣中心_SC1,2023-12-06,12:00-20:00,0.0,361
分拣中心_SC1,2023-12-06,14:00-22:00,0.0,340
分拣中心_SC1,2023-12-06,16:00-24:00,60.0,305
分拣中心_SC1,2023-12-07,00:00-08:00,0.0,1135
分拣中心_SC1,2023-12-07,05:00-13:00,0.0,568
分拣中心_SC1,2023-12-07,08:00-16:00,0.0,209
分拣中心_SC1,2023-12-07,12:00-20:00,0.0,307
分拣中心_SC1,2023-12-07,14:00-22:00,0.0,293
分拣中心_SC1,2023-12-07,16:00-24:00,60.0,292
分拣中心_SC1,2023-12-08,00:00-08:00,0.0,1139
分拣中心_SC1,2023-12-08,05:00-13:00,0.0,527
分拣中心_SC1,2023-12-08,08:00-16:00,0.0,148
分拣中心_SC1,2023-12-08,12:00-20:00,0.0,269
分拣中心_SC1,2023-12-08,14:00-22:00,0.0,328
分拣中心_SC1,2023-12-08,16:00-24:00,60.0,289
分拣中心_SC1,2023-12-09,00:00-08:00,0.0,1237
分拣中心_SC1,2023-12-09,05:00-13:00,0.0,679
分拣中心_SC1,2023-12-09,08:00-16:00,0.0,243
分拣中心_SC1,2023-12-09,12:00-20:00,0.0,380
分拣中心_SC1,2023-12-09,14:00-22:00,0.0,323
分拣中心_SC1,2023-12-09,16:00-24:00,60.0,307
分拣中心_SC1,2023-12-10,00:00-08:00,60.0,1121
分拣中心_SC1,2023-12-10,05:00-13:00,0.0,606
分拣中心_SC1,2023-12-10,08:00-16:00,0.0,190
分拣中心_SC1,2023-12-10,12:00-20:00,0.0,357
分拣中心_SC1,2023-12-10,14:00-22:00,0.0,325
分拣中心_SC1,2023-12-10,16:00-24:00,0.0,367
分拣中心_SC1,2023-12-11,00:00-08:00,0.0,1069
分拣中心_SC1,2023-12-11,05:00-13:00,0.0,468
分拣中心_SC1,2023-12-11,08:00-16:00,0.0,170
分拣中心_SC1,2023-12-11,12:00-20:00,0.0,295
分拣中心_SC1,2023-12-11,14:00-22:00,60.0,249
分拣中心_SC1,2023-12-11,16:00-24:00,0.0,348
分拣中心_SC1,2023-12-12,00:00-08:00,0.0,1018
分拣中心_SC1,2023-12-12,05:00-13:00,0.0,509
分拣中心_SC1,2023-12-12,08:00-16:00,0.0,140
分拣中心_SC1,2023-12-12,12:00-20:00,0.0,274
分拣中心_SC1,2023-12-12,14:00-22:00,0.0,323
分拣中心_SC1,2023-12-12,16:00-24:00,60.0,249
分拣中心_SC1,2023-12-13,00:00-08:00,0.0,1138
分拣中心_SC1,2023-12-13,05:00-13:00,60.0,532
分拣中心_SC1,2023-12-13,08:00-16:00,0.0,242
分拣中心_SC1,2023-12-13,12:00-20:00,0.0,361
分拣中心_SC1,2023-12-13,14:00-22:00,0.0,340
分拣中心_SC1,2023-12-13,16:00-24:00,0.0,380
分拣中心_SC1,2023-12-14,00:00-08:00,0.0,1135
分拣中心_SC1,2023-12-14,05:00-13:00,0.0,568
分拣中心_SC1,2023-12-14,08:00-16:00,0.0,209
分拣中心_SC1,2023-12-14,12:00-20:00,0.0,307
分拣中心_SC1,2023-12-14,14:00-22:00,60.0,218
分拣中心_SC1,2023-12-14,16:00-24:00,0.0,367
分拣中心_SC1,2023-12-15,00:00-08:00,0.0,1139
分拣中心_SC1,2023-12-15,05:00-13:00,0.0,527
分拣中心_SC1,2023-12-15,08:00-16:00,60.0,73
分拣中心_SC1,2023-12-15,12:00-20:00,0.0,269
分拣中心_SC1,2023-12-15,14:00-22:00,0.0,328
分拣中心_SC1,2023-12-15,16:00-24:00,0.0,364
分拣中心_SC1,2023-12-16,00:00-08:00,60.0,1162
分拣中心_SC1,2023-12-16,05:00-13:00,0.0,679
