分拣中心,日期,小时,货量
SC24,2023-12-29,5,209.6089761904762
SC24,2023-12-29,6,242.42303174603177
SC24,2023-12-29,7,422.54944047619057
SC24,2023-12-29,8,552.6192857142855
SC24,2023-12-29,9,563.6110873015873
SC24,2023-12-29,10,473.7770714285715
SC24,2023-12-29,11,44.569125901875886
SC24,2023-12-29,12,470.4431626984127
SC24,2023-12-29,13,597.2930912698413
SC24,2023-12-29,14,551.9061587301586
SC24,2023-12-29,15,453.6459642857144
SC24,2023-12-29,16,412.0922619047619
SC24,2023-12-29,17,473.0678412698412
SC24,2023-12-29,18,473.2228373015872
SC24,2023-12-29,19,92.6405634920635
SC24,2023-12-29,20,43.81460317460317
SC24,2023-12-29,21,52.31166666666667
SC24,2023-12-29,22,20.735
SC24,2023-12-29,23,9.895
SC24,2023-12-30,0,604.37
SC24,2023-12-30,1,1080.25
SC24,2023-12-30,2,1157.8
SC24,2023-12-30,3,1003.2083333333331
SC24,2023-12-30,4,1089.5583333333334
SC24,2023-12-30,5,376.6059761904762
SC24,2023-12-30,6,297.37540476190475
SC24,2023-12-30,7,379.7570119047618
SC24,2023-12-30,8,493.72018650793655
SC24,2023-12-30,9,530.0529523809524
SC24,2023-12-30,10,555.669492063492
SC24,2023-12-30,11,228.33983333333333
SC24,2023-12-30,12,595.2619484126984
SC24,2023-12-30,13,617.1998611111111
SC24,2023-12-30,14,604.1655833333333
SC24,2023-12-30,15,497.5858888888888
SC24,2023-12-30,16,469.3355
SC24,2023-12-30,17,574.0078888888889
SC24,2023-12-30,18,535.1541944444446
SC24,2023-12-30,19,238.89641269841263
SC24,2023-12-30,20,143.99846428571425
SC24,2023-12-30,21,73.84933333333333
SC24,2023-12-30,22,38.20666666666667
SC24,2023-12-30,23,13.106666666666666
SC24,2023-12-31,0,183.91
SC24,2023-12-31,1,733.04
SC24,2023-12-31,2,806.7
SC24,2023-12-31,3,720.13
SC24,2023-12-31,4,783.88
SC24,2023-12-31,5,562.3431666666667
SC24,2023-12-31,6,393.1836547619049
SC24,2023-12-31,7,505.7498650793651
SC24,2023-12-31,8,606.6177063492062
SC24,2023-12-31,9,578.6023214285715
SC24,2023-12-31,10,546.366615079365
SC24,2023-12-31,11,121.25661904761904
SC24,2023-12-31,12,542.4725238095239
SC24,2023-12-31,13,740.3324981962483
SC24,2023-12-31,14,547.0395476190475
SC24,2023-12-31,15,473.0343751803752
SC24,2023-12-31,16,493.6037380952381
SC24,2023-12-31,17,518.4509682539681
SC24,2023-12-31,18,515.7187420634922
SC24,2023-12-31,19,133.41006746031746
SC24,2023-12-31,20,28.515730158730157
SC24,2023-12-31,21,134.54033333333334
SC24,2023-12-31,22,37.04533333333333
SC24,2023-12-31,23,25.375333333333334
SC25,2023-12-01,0,3358.2490952380945
SC25,2023-12-01,1,1753.6504523809522
SC25,2023-12-01,2,1004.8541865079368
SC25,2023-12-01,3,1310.6035082972585
SC25,2023-12-01,4,1351.473142135642
SC25,2023-12-01,5,333.3175952380952
SC25,2023-12-01,6,110.34560714285712
SC25,2023-12-01,7,432.2906031746032
SC25,2023-12-01,8,618.821011904762
SC25,2023-12-01,9,574.5992380952381
SC25,2023-12-01,10,605.4745873015872
SC25,2023-12-01,11,707.3263849206348
SC25,2023-12-01,12,871.315361111111
SC25,2023-12-01,13,1645.0918214285712
SC25,2023-12-01,14,1375.4383690476188
SC25,2023-12-01,15,1502.1157976190475
SC25,2023-12-01,16,1688.261190476191
SC25,2023-12-01,17,1836.595273809524
SC25,2023-12-01,18,2398.219142857144
SC25,2023-12-01,19,4297.560980158731
SC25,2023-12-01,20,4907.983757936507
SC25,2023-12-01,21,4900.152861111112
SC25,2023-12-01,22,4884.664067460319
SC25,2023-12-01,23,4549.132333333333
SC25,2023-12-02,0,3550.2786626984134
SC25,2023-12-02,1,1627.5933809523815
SC25,2023-12-02,2,888.9593333333333
SC25,2023-12-02,3,1276.5437499999998
SC25,2023-12-02,4,1517.5593769841269
SC25,2023-12-02,5,428.7297380952381
SC25,2023-12-02,6,170.35280952380955
SC25,2023-12-02,7,474.72576587301575
SC25,2023-12-02,8,641.4688690476191
SC25,2023-12-02,9,555.8251955266957
SC25,2023-12-02,10,807.759119047619
SC25,2023-12-02,11,876.9969285714288
SC25,2023-12-02,12,1316.1239484126986
SC25,2023-12-02,13,1896.0845515873016
SC25,2023-12-02,14,1366.2908015873015
SC25,2023-12-02,15,1691.2137222222227
SC25,2023-12-02,16,2001.0757777777776
SC25,2023-12-02,17,2511.4924404761905
SC25,2023-12-02,18,2950.066884920635
SC25,2023-12-02,19,3885.5212976190487
SC25,2023-12-02,20,4618.295853174602
SC25,2023-12-02,21,5009.965345238094
SC25,2023-12-02,22,4793.615226190476
SC25,2023-12-02,23,4670.719916666665
SC25,2023-12-03,0,3727.187817460317
SC25,2023-12-03,1,1872.4864166666669
SC25,2023-12-03,2,1051.447218253968
SC25,2023-12-03,3,1425.1732777777777
SC25,2023-12-03,4,1465.5682698412695
SC25,2023-12-03,5,357.72469047619035
SC25,2023-12-03,6,66.02260714285714
SC25,2023-12-03,7,374.2912896825396
SC25,2023-12-03,8,618.5911865079364
SC25,2023-12-03,9,685.9299603174602
SC25,2023-12-03,10,735.4831031746033
SC25,2023-12-03,11,755.9190036075038
SC25,2023-12-03,12,896.4576111111112
SC25,2023-12-03,13,2041.6361230158732
SC25,2023-12-03,14,1644.3705000000002
SC25,2023-12-03,15,1441.1000079365078
SC25,2023-12-03,16,2021.472992063492
SC25,2023-12-03,17,2435.545984126984
SC25,2023-12-03,18,2870.025273809524
SC25,2023-12-03,19,3876.868507936508
SC25,2023-12-03,20,4512.278738095239
SC25,2023-12-03,21,4766.01546103896
SC25,2023-12-03,22,4755.299115079367
SC25,2023-12-03,23,3886.229136363635
SC25,2023-12-04,0,3386.134261904763
SC25,2023-12-04,1,1815.461547619048
SC25,2023-12-04,2,1165.182803030303
SC25,2023-12-04,3,1158.7457182539683
SC25,2023-12-04,4,1179.6625793650792
SC25,2023-12-04,5,209.72923412698424
SC25,2023-12-04,6,94.10689898989892
SC25,2023-12-04,7,418.1718214285715
SC25,2023-12-04,8,727.3645674603172
SC25,2023-12-04,9,461.35904761904754
SC25,2023-12-04,10,600.8087777777778
SC25,2023-12-04,11,613.1184285714286
SC25,2023-12-04,12,1041.1758333333328
SC25,2023-12-04,13,1551.7726190476192
SC25,2023-12-04,14,1497.0478055555554
SC25,2023-12-04,15,1688.6167857142857
SC25,2023-12-04,16,1702.3182222222222
SC25,2023-12-04,17,2580.498285714286
SC25,2023-12-04,18,2564.831239177489
SC25,2023-12-04,19,3884.066492063491
SC25,2023-12-04,20,4750.034935425685
SC25,2023-12-04,21,4997.858170995671
SC25,2023-12-04,22,4948.987154761906
SC25,2023-12-04,23,4695.189718253969
SC25,2023-12-05,0,4032.439702380952
SC25,2023-12-05,1,1697.9203730158729
SC25,2023-12-05,2,1259.785471001221
SC25,2023-12-05,3,1323.0157947330451
SC25,2023-12-05,4,1352.8849642857144
SC25,2023-12-05,5,275.87698412698404
SC25,2023-12-05,6,22.863033549783548
SC25,2023-12-05,7,250.17800216450215
SC25,2023-12-05,8,596.8464801587302
SC25,2023-12-05,9,779.8331428571427
SC25,2023-12-05,10,675.3613214285714
SC25,2023-12-05,11,650.2371385281386
SC25,2023-12-05,12,747.951595238095
SC25,2023-12-05,13,1678.7399365079366
SC25,2023-12-05,14,1398.0801269841272
SC25,2023-12-05,15,1340.3773730158728
SC25,2023-12-05,16,1846.8667301587304
SC25,2023-12-05,17,2929.82534920635
SC25,2023-12-05,18,2888.1964047619044
SC25,2023-12-05,19,3698.295988095238
SC25,2023-12-05,20,4669.519075396825
SC25,2023-12-05,21,5425.271775974024
SC25,2023-12-05,22,5298.413166666668
SC25,2023-12-05,23,4671.745297619047
SC25,2023-12-06,0,3317.3728167388163
SC25,2023-12-06,1,1828.8947633477635
SC25,2023-12-06,2,1380.7962103174605
SC25,2023-12-06,3,1408.500325036075
SC25,2023-12-06,4,1330.154718253968
SC25,2023-12-06,5,299.41276154401146
SC25,2023-12-06,6,199.5528809523809
SC25,2023-12-06,7,432.415222222222
SC25,2023-12-06,8,820.6347867965367
SC25,2023-12-06,9,882.5537896825394
SC25,2023-12-06,10,905.1222117604616
SC25,2023-12-06,11,830.557133116883
SC25,2023-12-06,12,1117.4993452380952
SC25,2023-12-06,13,1808.2245674603173
SC25,2023-12-06,14,1778.7430555555566
SC25,2023-12-06,15,1536.6497380952385
SC25,2023-12-06,16,2185.4065699855696
SC25,2023-12-06,17,2685.361954545455
SC25,2023-12-06,18,2756.611920995671
SC25,2023-12-06,19,3709.42332936508
SC25,2023-12-06,20,4777.368590548341
SC25,2023-12-06,21,5165.590952380954
SC25,2023-12-06,22,5466.358924603176
SC25,2023-12-06,23,4893.962865079364
SC25,2023-12-07,0,4194.723302308803
SC25,2023-12-07,1,2265.1851678044177
SC25,2023-12-07,2,1250.947305555556
SC25,2023-12-07,3,1326.4954486901988
SC25,2023-12-07,4,1440.8932038239536
SC25,2023-12-07,5,363.7578802308801
SC25,2023-12-07,6,108.43657142857144
SC25,2023-12-07,7,258.30951587301587
SC25,2023-12-07,8,550.8219790764792
SC25,2023-12-07,9,470.7298571428572
SC25,2023-12-07,10,610.6852103174604
SC25,2023-12-07,11,727.6637128427128
SC25,2023-12-07,12,1155.8199444444444
SC25,2023-12-07,13,1922.4743845598848
SC25,2023-12-07,14,1835.0851107503604
SC25,2023-12-07,15,1722.4665088800089
SC25,2023-12-07,16,1764.8232680652682
SC25,2023-12-07,17,2340.0687983405487
SC25,2023-12-07,18,2736.840461038962
SC25,2023-12-07,19,4040.697928571427
SC25,2023-12-07,20,4735.957657814407
SC25,2023-12-07,21,4978.961865079366
SC25,2023-12-07,22,5240.586807997556
SC25,2023-12-07,23,4474.876912698414
SC25,2023-12-08,0,3358.2490952380945
SC25,2023-12-08,1,1753.6504523809522
SC25,2023-12-08,2,1004.8541865079368
SC25,2023-12-08,3,1310.6035082972585
SC25,2023-12-08,4,1351.473142135642
SC25,2023-12-08,5,333.3175952380952
SC25,2023-12-08,6,110.34560714285712
SC25,2023-12-08,7,432.2906031746032
SC25,2023-12-08,8,618.821011904762
SC25,2023-12-08,9,574.5992380952381
SC25,2023-12-08,10,605.4745873015872
SC25,2023-12-08,11,707.3263849206348
SC25,2023-12-08,12,871.315361111111
SC25,2023-12-08,13,1645.0918214285712
SC25,2023-12-08,14,1375.4383690476188
SC25,2023-12-08,15,1502.1157976190475
SC25,2023-12-08,16,1688.261190476191
SC25,2023-12-08,17,1836.595273809524
SC25,2023-12-08,18,2398.219142857144
SC25,2023-12-08,19,4297.560980158731
SC25,2023-12-08,20,4907.983757936507
SC25,2023-12-08,21,4900.152861111112
SC25,2023-12-08,22,4884.664067460319
SC25,2023-12-08,23,4549.132333333333
SC25,2023-12-09,0,3550.2786626984134
SC25,2023-12-09,1,1627.5933809523815
SC25,2023-12-09,2,888.9593333333333
SC25,2023-12-09,3,1276.5437499999998
SC25,2023-12-09,4,1517.5593769841269
SC25,2023-12-09,5,428.7297380952381
SC25,2023-12-09,6,170.35280952380955
SC25,2023-12-09,7,474.72576587301575
SC25,2023-12-09,8,641.4688690476191
SC25,2023-12-09,9,555.8251955266957
SC25,2023-12-09,10,807.759119047619
SC25,2023-12-09,11,876.9969285714288
SC25,2023-12-09,12,1316.1239484126986
SC25,2023-12-09,13,1896.0845515873016
SC25,2023-12-09,14,1366.2908015873015
SC25,2023-12-09,15,1691.2137222222227
SC25,2023-12-09,16,2001.0757777777776
SC25,2023-12-09,17,2511.4924404761905
SC25,2023-12-09,18,2950.066884920635
SC25,2023-12-09,19,3885.5212976190487
SC25,2023-12-09,20,4618.295853174602
SC25,2023-12-09,21,5009.965345238094
SC25,2023-12-09,22,4793.615226190476
SC25,2023-12-09,23,4670.719916666665
SC25,2023-12-10,0,3727.187817460317
SC25,2023-12-10,1,1872.4864166666669
SC25,2023-12-10,2,1051.447218253968
SC25,2023-12-10,3,1425.1732777777777
SC25,2023-12-10,4,1465.5682698412695
SC25,2023-12-10,5,357.72469047619035
SC25,2023-12-10,6,66.02260714285714
SC25,2023-12-10,7,374.2912896825396
SC25,2023-12-10,8,618.5911865079364
SC25,2023-12-10,9,685.9299603174602
SC25,2023-12-10,10,735.4831031746033
SC25,2023-12-10,11,755.9190036075038
SC25,2023-12-10,12,896.4576111111112
SC25,2023-12-10,13,2041.6361230158732
SC25,2023-12-10,14,1644.3705000000002
SC25,2023-12-10,15,1441.1000079365078
SC25,2023-12-10,16,2021.472992063492
SC25,2023-12-10,17,2435.545984126984
SC25,2023-12-10,18,2870.025273809524
SC25,2023-12-10,19,3876.868507936508
SC25,2023-12-10,20,4512.278738095239
SC25,2023-12-10,21,4766.01546103896
SC25,2023-12-10,22,4755.299115079367
SC25,2023-12-10,23,3886.229136363635
SC25,2023-12-11,0,3386.134261904763
SC25,2023-12-11,1,1815.461547619048
SC25,2023-12-11,2,1165.182803030303
SC25,2023-12-11,3,1158.7457182539683
SC25,2023-12-11,4,1179.6625793650792
SC25,2023-12-11,5,209.72923412698424
SC25,2023-12-11,6,94.10689898989892
SC25,2023-12-11,7,418.1718214285715
SC25,2023-12-11,8,727.3645674603172
SC25,2023-12-11,9,461.35904761904754
SC25,2023-12-11,10,600.8087777777778
SC25,2023-12-11,11,613.1184285714286
SC25,2023-12-11,12,1041.1758333333328
SC25,2023-12-11,13,1551.7726190476192
SC25,2023-12-11,14,1497.0478055555554
SC25,2023-12-11,15,1688.6167857142857
SC25,2023-12-11,16,1702.3182222222222
SC25,2023-12-11,17,2580.498285714286
SC25,2023-12-11,18,2564.831239177489
SC25,2023-12-11,19,3884.066492063491
SC25,2023-12-11,20,4750.034935425685
SC25,2023-12-11,21,4997.858170995671
SC25,2023-12-11,22,4948.987154761906
SC25,2023-12-11,23,4695.189718253969
SC25,2023-12-12,0,4032.439702380952
SC25,2023-12-12,1,1697.9203730158729
SC25,2023-12-12,2,1259.785471001221
SC25,2023-12-12,3,1323.0157947330451
SC25,2023-12-12,4,1352.8849642857144
SC25,2023-12-12,5,275.87698412698404
SC25,2023-12-12,6,22.863033549783548
SC25,2023-12-12,7,250.17800216450215
SC25,2023-12-12,8,596.8464801587302
SC25,2023-12-12,9,779.8331428571427
SC25,2023-12-12,10,675.3613214285714
SC25,2023-12-12,11,650.2371385281386
SC25,2023-12-12,12,747.951595238095
SC25,2023-12-12,13,1678.7399365079366
SC25,2023-12-12,14,1398.0801269841272
SC25,2023-12-12,15,1340.3773730158728
SC25,2023-12-12,16,1846.8667301587304
SC25,2023-12-12,17,2929.82534920635
SC25,2023-12-12,18,2888.1964047619044
SC25,2023-12-12,19,3698.295988095238
SC25,2023-12-12,20,4669.519075396825
SC25,2023-12-12,21,5425.271775974024
SC25,2023-12-12,22,5298.413166666668
SC25,2023-12-12,23,4671.745297619047
SC25,2023-12-13,0,3317.3728167388163
SC25,2023-12-13,1,1828.8947633477635
SC25,2023-12-13,2,1380.7962103174605
SC25,2023-12-13,3,1408.500325036075
SC25,2023-12-13,4,1330.154718253968
SC25,2023-12-13,5,299.41276154401146
SC25,2023-12-13,6,199.5528809523809
SC25,2023-12-13,7,432.415222222222
SC25,2023-12-13,8,820.6347867965367
SC25,2023-12-13,9,882.5537896825394
SC25,2023-12-13,10,905.1222117604616
SC25,2023-12-13,11,830.557133116883
SC25,2023-12-13,12,1117.4993452380952
SC25,2023-12-13,13,1808.2245674603173
SC25,2023-12-13,14,1778.7430555555566
SC25,2023-12-13,15,1536.6497380952385
SC25,2023-12-13,16,2185.4065699855696
SC25,2023-12-13,17,2685.361954545455
SC25,2023-12-13,18,2756.611920995671
SC25,2023-12-13,19,3709.42332936508
SC25,2023-12-13,20,4777.368590548341
SC25,2023-12-13,21,5165.590952380954
SC25,2023-12-13,22,5466.358924603176
SC25,2023-12-13,23,4893.962865079364
SC25,2023-12-14,0,4194.723302308803
SC25,2023-12-14,1,2265.1851678044177
SC25,2023-12-14,2,1250.947305555556
SC25,2023-12-14,3,1326.4954486901988
SC25,2023-12-14,4,1440.8932038239536
SC25,2023-12-14,5,363.7578802308801
SC25,2023-12-14,6,108.43657142857144
SC25,2023-12-14,7,258.30951587301587
SC25,2023-12-14,8,550.8219790764792
SC25,2023-12-14,9,470.7298571428572
SC25,2023-12-14,10,610.6852103174604
SC25,2023-12-14,11,727.6637128427128
SC25,2023-12-14,12,1155.8199444444444
SC25,2023-12-14,13,1922.4743845598848
SC25,2023-12-14,14,1835.0851107503604
SC25,2023-12-14,15,1722.4665088800089
SC25,2023-12-14,16,1764.8232680652682
SC25,2023-12-14,17,2340.0687983405487
SC25,2023-12-14,18,2736.840461038962
SC25,2023-12-14,19,4040.697928571427
SC25,2023-12-14,20,4735.957657814407
SC25,2023-12-14,21,4978.961865079366
SC25,2023-12-14,22,5240.586807997556
SC25,2023-12-14,23,4474.876912698414
SC25,2023-12-15,0,3358.2490952380945
SC25,2023-12-15,1,1753.6504523809522
SC25,2023-12-15,2,1004.8541865079368
SC25,2023-12-15,3,1310.6035082972585
SC25,2023-12-15,4,1351.473142135642
SC25,2023-12-15,5,333.3175952380952
SC25,2023-12-15,6,110.34560714285712
SC25,2023-12-15,7,432.2906031746032
SC25,2023-12-15,8,618.821011904762
SC25,2023-12-15,9,574.5992380952381
SC25,2023-12-15,10,605.4745873015872
SC25,2023-12-15,11,707.3263849206348
SC25,2023-12-15,12,871.315361111111
SC25,2023-12-15,13,1645.0918214285712
SC25,2023-12-15,14,1375.4383690476188
SC25,2023-12-15,15,1502.1157976190475
SC25,2023-12-15,16,1688.261190476191
SC25,2023-12-15,17,1836.595273809524
SC25,2023-12-15,18,2398.219142857144
SC25,2023-12-15,19,4297.560980158731
SC25,2023-12-15,20,4907.983757936507
SC25,2023-12-15,21,4900.152861111112
SC25,2023-12-15,22,4884.664067460319
SC25,2023-12-15,23,4549.132333333333
SC25,2023-12-16,0,3550.2786626984134
SC25,2023-12-16,1,1627.5933809523815
SC25,2023-12-16,2,888.9593333333333
SC25,2023-12-16,3,1276.5437499999998
SC25,2023-12-16,4,1517.5593769841269
SC25,2023-12-16,5,428.7297380952381
SC25,2023-12-16,6,170.35280952380955
SC25,2023-12-16,7,474.72576587301575
SC25,2023-12-16,8,641.4688690476191
SC25,2023-12-16,9,555.8251955266957
SC25,2023-12-16,10,807.759119047619
SC25,2023-12-16,11,876.9969285714288
SC25,2023-12-16,12,1316.1239484126986
SC25,2023-12-16,13,1896.0845515873016
SC25,2023-12-16,14,1366.2908015873015
SC25,2023-12-16,15,1691.2137222222227
SC25,2023-12-16,16,2001.0757777777776
SC25,2023-12-16,17,2511.4924404761905
SC25,2023-12-16,18,2950.066884920635
SC25,2023-12-16,19,3885.5212976190487
SC25,2023-12-16,20,4618.295853174602
SC25,2023-12-16,21,5009.965345238094
SC25,2023-12-16,22,4793.615226190476
SC25,2023-12-16,23,4670.719916666665
SC25,2023-12-17,0,3727.187817460317
SC25,2023-12-17,1,1872.4864166666669
SC25,2023-12-17,2,1051.447218253968
SC25,2023-12-17,3,1425.1732777777777
SC25,2023-12-17,4,1465.5682698412695
SC25,2023-12-17,5,357.72469047619035
SC25,2023-12-17,6,66.02260714285714
SC25,2023-12-17,7,374.2912896825396
SC25,2023-12-17,8,618.5911865079364
SC25,2023-12-17,9,685.9299603174602
SC25,2023-12-17,10,735.4831031746033
SC25,2023-12-17,11,755.9190036075038
SC25,2023-12-17,12,896.4576111111112
SC25,2023-12-17,13,2041.6361230158732
SC25,2023-12-17,14,1644.3705000000002
SC25,2023-12-17,15,1441.1000079365078
SC25,2023-12-17,16,2021.472992063492
SC25,2023-12-17,17,2435.545984126984
SC25,2023-12-17,18,2870.025273809524
SC25,2023-12-17,19,3876.868507936508
SC25,2023-12-17,20,4512.278738095239
SC25,2023-12-17,21,4766.01546103896
SC25,2023-12-17,22,4755.299115079367
SC25,2023-12-17,23,3886.229136363635
SC25,2023-12-18,0,3386.134261904763
SC25,2023-12-18,1,1815.461547619048
SC25,2023-12-18,2,1165.182803030303
SC25,2023-12-18,3,1158.7457182539683
SC25,2023-12-18,4,1179.6625793650792
SC25,2023-12-18,5,209.72923412698424
SC25,2023-12-18,6,94.10689898989892
SC25,2023-12-18,7,418.1718214285715
SC25,2023-12-18,8,727.3645674603172
SC25,2023-12-18,9,461.35904761904754
SC25,2023-12-18,10,600.8087777777778
SC25,2023-12-18,11,613.1184285714286
SC25,2023-12-18,12,1041.1758333333328
SC25,2023-12-18,13,1551.7726190476192
SC25,2023-12-18,14,1497.0478055555554
SC25,2023-12-18,15,1688.6167857142857
SC25,2023-12-18,16,1702.3182222222222
SC25,2023-12-18,17,2580.498285714286
SC25,2023-12-18,18,2564.831239177489
SC25,2023-12-18,19,3884.066492063491
SC25,2023-12-18,20,4750.034935425685
SC25,2023-12-18,21,4997.858170995671
SC25,2023-12-18,22,4948.987154761906
SC25,2023-12-18,23,4695.189718253969
SC25,2023-12-19,0,4032.439702380952
SC25,2023-12-19,1,1697.9203730158729
SC25,2023-12-19,2,1259.785471001221
SC25,2023-12-19,3,1323.0157947330451
SC25,2023-12-19,4,1352.8849642857144
SC25,2023-12-19,5,275.87698412698404
SC25,2023-12-19,6,22.863033549783548
SC25,2023-12-19,7,250.17800216450215
SC25,2023-12-19,8,596.8464801587302
SC25,2023-12-19,9,779.8331428571427
SC25,2023-12-19,10,675.3613214285714
SC25,2023-12-19,11,650.2371385281386
SC25,2023-12-19,12,747.951595238095
SC25,2023-12-19,13,1678.7399365079366
SC25,2023-12-19,14,1398.0801269841272
SC25,2023-12-19,15,1340.3773730158728
SC25,2023-12-19,16,1846.8667301587304
SC25,2023-12-19,17,2929.82534920635
SC25,2023-12-19,18,2888.1964047619044
SC25,2023-12-19,19,3698.295988095238
SC25,2023-12-19,20,4669.519075396825
SC25,2023-12-19,21,5425.271775974024
SC25,2023-12-19,22,5298.413166666668
SC25,2023-12-19,23,4671.745297619047
SC25,2023-12-20,0,3317.3728167388163
SC25,2023-12-20,1,1828.8947633477635
SC25,2023-12-20,2,1380.7962103174605
SC25,2023-12-20,3,1408.500325036075
SC25,2023-12-20,4,1330.154718253968
SC25,2023-12-20,5,299.41276154401146
SC25,2023-12-20,6,199.5528809523809
SC25,2023-12-20,7,432.415222222222
SC25,2023-12-20,8,820.6347867965367
SC25,2023-12-20,9,882.5537896825394
SC25,2023-12-20,10,905.1222117604616
SC25,2023-12-20,11,830.557133116883
SC25,2023-12-20,12,1117.4993452380952
SC25,2023-12-20,13,1808.2245674603173
SC25,2023-12-20,14,1778.7430555555566
SC25,2023-12-20,15,1536.6497380952385
SC25,2023-12-20,16,2185.4065699855696
SC25,2023-12-20,17,2685.361954545455
SC25,2023-12-20,18,2756.611920995671
SC25,2023-12-20,19,3709.42332936508
SC25,2023-12-20,20,4777.368590548341
SC25,2023-12-20,21,5165.590952380954
SC25,2023-12-20,22,5466.358924603176
SC25,2023-12-20,23,4893.962865079364
SC25,2023-12-21,0,4194.723302308803
SC25,2023-12-21,1,2265.1851678044177
SC25,2023-12-21,2,1250.947305555556
SC25,2023-12-21,3,1326.4954486901988
SC25,2023-12-21,4,1440.8932038239536
SC25,2023-12-21,5,363.7578802308801
SC25,2023-12-21,6,108.43657142857144
SC25,2023-12-21,7,258.30951587301587
SC25,2023-12-21,8,550.8219790764792
SC25,2023-12-21,9,470.7298571428572
SC25,2023-12-21,10,610.6852103174604
SC25,2023-12-21,11,727.6637128427128
SC25,2023-12-21,12,1155.8199444444444
SC25,2023-12-21,13,1922.4743845598848
SC25,2023-12-21,14,1835.0851107503604
SC25,2023-12-21,15,1722.4665088800089
SC25,2023-12-21,16,1764.8232680652682
SC25,2023-12-21,17,2340.0687983405487
SC25,2023-12-21,18,2736.840461038962
SC25,2023-12-21,19,4040.697928571427
SC25,2023-12-21,20,4735.957657814407
SC25,2023-12-21,21,4978.961865079366
SC25,2023-12-21,22,5240.586807997556
SC25,2023-12-21,23,4474.876912698414
SC25,2023-12-22,0,3358.2490952380945
SC25,2023-12-22,1,1753.6504523809522
SC25,2023-12-22,2,1004.8541865079368
SC25,2023-12-22,3,1310.6035082972585
SC25,2023-12-22,4,1351.473142135642
SC25,2023-12-22,5,333.3175952380952
SC25,2023-12-22,6,110.34560714285712
SC25,2023-12-22,7,432.2906031746032
SC25,2023-12-22,8,618.821011904762
SC25,2023-12-22,9,574.5992380952381
SC25,2023-12-22,10,605.4745873015872
SC25,2023-12-22,11,707.3263849206348
