center,日期,hour,value
SC26,2023/11/15,8,389.0
SC26,2023/11/28,14,433.0
SC26,2023/11/8,14,530.0
SC26,2023/11/28,16,410.0
SC26,2023/11/24,9,421.0
SC26,2023/11/19,19,44.0
SC26,2023/11/7,19,29.0
SC26,2023/11/30,12,184.0
SC26,2023/11/3,9,582.0
SC26,2023/11/11,9,599.0
SC26,2023/11/15,7,402.0
SC26,2023/11/28,21,0.0
SC26,2023/11/1,9,839.75
SC26,2023/11/17,13,363.0
SC26,2023/11/4,12,315.0
SC26,2023/11/21,15,290.0
SC26,2023/11/25,9,369.0
SC26,2023/11/4,7,425.0
SC26,2023/11/6,17,471.0
SC26,2023/11/12,14,540.0
SC26,2023/11/15,17,342.0
SC26,2023/11/4,16,522.0
SC26,2023/11/23,8,544.0
SC26,2023/11/29,15,353.0
SC26,2023/11/22,7,255.0
SC26,2023/11/2,5,531.0
SC26,2023/11/14,20,21.0
SC26,2023/11/27,8,524.0
SC26,2023/11/28,12,177.0
SC26,2023/11/14,7,366.0
SC26,2023/11/29,11,217.0
SC26,2023/11/12,13,680.0
SC26,2023/11/26,17,360.0
SC26,2023/11/18,17,352.0
SC26,2023/11/12,6,617.0
SC26,2023/11/13,13,449.0
SC26,2023/11/18,10,429.0
SC26,2023/11/17,11,176.0
SC26,2023/11/15,18,405.0
SC26,2023/11/18,11,212.0
SC26,2023/11/6,10,657.0
SC26,2023/11/20,22,0.0
SC26,2023/11/27,19,53.0
SC26,2023/11/17,12,180.0
SC26,2023/11/27,11,209.0
SC26,2023/11/20,8,534.0
SC26,2023/11/18,18,332.0
SC26,2023/11/13,14,448.0
SC26,2023/11/23,15,217.0
SC26,2023/11/10,11,284.0
SC26,2023/11/9,18,439.0
SC26,2023/11/10,19,0.0
SC26,2023/11/22,13,286.0
SC26,2023/11/11,1,49.0
SC26,2023/11/14,13,363.0
SC26,2023/11/21,12,154.0
SC26,2023/11/26,9,457.0
SC26,2023/11/20,13,354.0
SC26,2023/11/15,14,457.0
SC26,2023/11/6,11,179.0
SC26,2023/11/11,6,481.0
SC26,2023/11/4,13,522.0
SC26,2023/11/6,18,458.0
SC26,2023/11/29,9,486.0
SC26,2023/11/3,17,534.0
SC26,2023/11/5,12,280.0
SC26,2023/11/12,11,332.75
SC26,2023/11/11,17,734.25
SC26,2023/11/19,8,482.0
SC26,2023/11/28,13,332.0
SC26,2023/11/1,7,521.0
SC26,2023/11/3,11,136.0
SC26,2023/11/4,14,476.0
SC26,2023/11/11,11,332.75
SC26,2023/11/12,19,10.0
SC26,2023/11/21,13,362.0
SC26,2023/11/25,17,321.0
SC26,2023/11/30,13,341.0
SC26,2023/11/8,12,376.0
SC26,2023/11/30,14,385.0
SC26,2023/11/19,9,445.0
SC26,2023/11/25,19,0.0
SC26,2023/11/25,11,218.0
SC26,2023/11/11,19,109.625
SC26,2023/11/17,19,31.0
SC26,2023/11/26,10,391.0
SC26,2023/11/3,19,109.625
SC26,2023/11/12,12,535.875
SC26,2023/11/17,15,286.0
SC26,2023/11/20,15,256.0
SC26,2023/11/27,16,302.0
SC26,2023/11/24,7,329.0
SC26,2023/11/8,11,127.0
SC26,2023/11/8,19,29.0
SC26,2023/11/1,1,64.0
SC26,2023/11/26,13,361.0
SC26,2023/11/17,14,353.0
SC26,2023/11/16,15,342.0
SC26,2023/11/9,8,636.0
SC26,2023/11/3,10,633.0
SC26,2023/11/11,10,708.0
SC26,2023/11/18,13,405.0
SC26,2023/11/18,15,265.0
SC26,2023/11/7,8,675.0
SC26,2023/11/2,15,286.0
SC26,2023/11/20,7,194.0
SC26,2023/11/27,9,535.0
SC26,2023/11/26,15,311.0
SC26,2023/11/10,15,360.0
SC26,2023/11/25,14,382.0
SC26,2023/11/17,20,17.0
SC26,2023/11/10,13,507.0
SC26,2023/11/18,9,435.0
SC26,2023/11/22,15,359.0
SC26,2023/11/18,19,0.0
SC26,2023/11/7,17,454.0
SC26,2023/11/23,10,360.0
SC26,2023/11/4,18,483.0
SC26,2023/11/26,18,343.0
SC26,2023/11/10,7,358.0
SC26,2023/11/3,16,493.0
SC26,2023/11/30,7,212.0
SC26,2023/11/14,8,684.0
SC26,2023/11/24,12,128.0
SC26,2023/11/8,18,421.0
SC26,2023/11/12,18,438.0
SC26,2023/11/21,21,0.0
SC26,2023/11/16,19,0.0
SC26,2023/11/16,11,185.0
SC26,2023/11/25,16,301.0
SC26,2023/11/7,10,669.0
SC26,2023/11/2,6,616.0
SC26,2023/11/25,12,132.0
SC26,2023/11/17,16,331.0
SC26,2023/11/11,12,535.875
SC26,2023/11/25,8,486.0
SC26,2023/11/8,9,669.0
SC26,2023/11/11,8,689.0
SC26,2023/11/4,19,109.625
SC26,2023/11/30,19,2.0
SC26,2023/11/24,18,383.0
SC26,2023/11/13,15,376.0
SC26,2023/11/9,12,297.0
SC26,2023/11/28,7,206.0
SC26,2023/11/1,12,353.0
SC26,2023/11/30,11,210.0
SC26,2023/11/19,7,158.0
SC26,2023/11/28,19,35.0
SC26,2023/11/4,11,181.0
SC26,2023/11/1,18,324.0
SC26,2023/11/28,11,165.0
SC26,2023/11/24,21,0.0
SC26,2023/11/1,21,11.25
SC26,2023/11/30,9,491.0
SC26,2023/11/11,7,716.75
SC26,2023/11/11,16,559.0
SC26,2023/11/17,10,438.0
SC26,2023/11/3,12,365.0
SC26,2023/11/3,8,656.0
SC26,2023/11/19,18,274.0
SC26,2023/11/11,22,0.0
SC26,2023/11/4,9,610.0
SC26,2023/11/10,10,621.0
SC26,2023/11/16,10,390.0
SC26,2023/11/22,8,584.0
SC26,2023/11/17,17,312.0
SC26,2023/11/15,16,395.0
SC26,2023/11/21,16,390.0
SC26,2023/11/9,17,515.0
SC26,2023/11/15,9,476.0
SC26,2023/11/5,9,653.0
SC26,2023/11/24,16,342.0
SC26,2023/11/4,17,515.0
SC26,2023/11/11,21,11.25
SC26,2023/11/19,20,38.0
SC26,2023/11/6,19,5.0
SC26,2023/11/1,13,650.0
SC26,2023/11/25,7,231.0
SC26,2023/11/3,7,363.0
SC26,2023/11/12,9,839.75
SC26,2023/11/7,9,639.0
SC26,2023/11/23,9,464.0
SC26,2023/11/24,13,291.0
SC26,2023/11/1,4,999.0
SC26,2023/11/7,12,364.0
SC26,2023/11/30,10,554.0
SC26,2023/11/2,7,555.0
SC26,2023/11/28,17,354.0
SC26,2023/11/9,10,567.0
SC26,2023/11/19,14,337.0
SC26,2023/11/29,7,259.0
SC26,2023/11/23,12,155.0
SC26,2023/11/1,16,569.0
SC26,2023/11/28,10,427.0
SC26,2023/11/21,8,541.0
SC26,2023/11/9,13,481.0
SC26,2023/11/15,12,135.0
SC26,2023/11/22,16,257.0
SC26,2023/11/17,7,311.0
SC26,2023/11/18,12,207.0
SC26,2023/11/14,16,392.0
SC26,2023/11/23,20,38.0
SC26,2023/11/5,15,355.0
SC26,2023/11/26,12,161.0
SC26,2023/11/13,10,442.0
SC26,2023/11/21,20,16.0
SC26,2023/11/27,7,197.0
SC26,2023/11/7,20,0.0
SC26,2023/11/4,8,711.0
SC26,2023/11/20,16,235.0
SC26,2023/11/10,14,430.0
SC26,2023/11/16,14,342.0
SC26,2023/11/13,17,389.0
SC26,2023/11/1,3,1048.0
SC26,2023/11/28,9,414.0
SC26,2023/11/12,7,716.75
SC26,2023/11/6,12,400.0
SC26,2023/11/2,18,562.25
SC26,2023/11/1,14,341.0
SC26,2023/11/9,19,0.0
SC26,2023/11/8,7,556.0
SC26,2023/11/28,8,409.0
SC26,2023/11/11,20,42.875
SC26,2023/11/11,2,1327.0
SC26,2023/11/21,7,229.0
SC26,2023/11/26,16,436.0
SC26,2023/11/9,11,302.0
SC26,2023/11/27,10,361.0
SC26,2023/11/27,17,271.0
SC26,2023/11/29,18,318.0
SC26,2023/11/30,8,468.0
SC26,2023/11/19,16,261.0
SC26,2023/11/15,15,358.0
SC26,2023/11/18,16,294.0
SC26,2023/11/17,18,378.0
SC26,2023/11/24,14,360.0
SC26,2023/11/15,13,378.0
SC26,2023/11/22,11,154.0
SC26,2023/11/1,6,360.0
SC26,2023/11/5,17,448.0
SC26,2023/11/10,9,712.0
SC26,2023/11/27,14,302.0
SC26,2023/11/20,11,148.0
SC26,2023/11/5,10,661.0
SC26,2023/11/6,15,451.0
SC26,2023/11/23,13,259.0
SC26,2023/11/20,19,38.0
SC26,2023/11/14,11,231.0
SC26,2023/11/7,13,580.0
SC26,2023/11/16,9,456.0
SC26,2023/11/14,19,40.0
SC26,2023/11/22,19,43.0
SC7,2023/11/30,21,1471.0
SC7,2023/11/4,12,1633.0
SC7,2023/11/15,23,2415.0
SC7,2023/11/11,16,1469.0
SC7,2023/11/26,0,2014.0
SC7,2023/11/8,22,2844.0
SC7,2023/11/17,8,0.0
SC7,2023/11/16,21,1945.0
SC7,2023/11/19,3,2471.0
SC7,2023/11/16,14,833.0
SC7,2023/11/9,16,572.0
SC7,2023/11/13,17,2212.0
SC7,2023/11/7,20,2752.0
SC7,2023/11/10,14,884.0
SC7,2023/11/18,12,1081.0
SC7,2023/11/15,1,2887.0
SC7,2023/11/13,10,984.0
SC7,2023/11/26,16,993.0
SC7,2023/11/21,5,1797.0
SC7,2023/11/30,12,1305.0
SC7,2023/11/28,12,1122.0
SC7,2023/11/11,9,996.875
SC7,2023/11/10,11,828.0
SC7,2023/11/22,23,2881.0
SC7,2023/11/21,15,2471.0
SC7,2023/11/3,9,436.0
SC7,2023/11/23,2,2521.0
SC7,2023/11/5,15,3541.0
SC7,2023/11/25,9,0.0
SC7,2023/11/17,23,3054.0
SC7,2023/11/15,22,2922.0
SC7,2023/11/3,2,3825.0
SC7,2023/11/1,14,1931.125
SC7,2023/11/15,7,0.0
SC7,2023/11/28,21,1144.0
SC7,2023/11/25,20,1620.0
SC7,2023/11/29,18,925.0
SC7,2023/11/18,0,2306.0
SC7,2023/11/8,18,1408.0
SC7,2023/11/15,13,3421.0
SC7,2023/11/4,7,0.0
SC7,2023/11/1,12,3100.875
SC7,2023/11/1,21,3651.0
SC7,2023/11/20,1,1802.0
SC7,2023/11/24,21,1828.0
SC7,2023/11/7,16,914.0
SC7,2023/11/5,13,3781.0
SC7,2023/11/7,2,3309.0
SC7,2023/11/27,22,1925.0
SC7,2023/11/23,16,660.0
SC7,2023/11/15,0,2812.0
SC7,2023/11/20,16,637.0
SC7,2023/11/27,16,942.0
SC7,2023/11/9,18,1020.0
SC7,2023/11/5,5,3025.0
SC7,2023/11/24,3,1728.0
SC7,2023/11/22,16,347.0
SC7,2023/11/14,4,2497.0
SC7,2023/11/14,13,3175.0
SC7,2023/11/20,23,2761.0
SC7,2023/11/16,19,1314.0
SC7,2023/11/26,21,1527.0
SC7,2023/11/10,10,459.0
SC7,2023/11/14,17,1555.0
SC7,2023/11/21,10,182.0
SC7,2023/11/7,10,1306.0
SC7,2023/11/14,8,0.0
SC7,2023/11/8,7,0.0
SC7,2023/11/11,20,4371.0
SC7,2023/11/12,13,4945.125
SC7,2023/11/24,16,950.0
SC7,2023/11/1,16,1469.0
SC7,2023/11/23,13,2837.0
SC7,2023/11/5,10,1119.0
SC7,2023/11/8,3,2825.0
SC7,2023/11/7,21,2666.0
SC7,2023/11/2,7,0.0
SC7,2023/11/25,14,1077.0
SC7,2023/11/23,6,0.0
SC7,2023/11/19,1,2273.0
SC7,2023/11/9,22,2725.0
SC7,2023/11/27,18,730.0
SC7,2023/11/10,21,3939.125
SC7,2023/11/5,4,3283.0
SC7,2023/11/13,8,3.75
SC7,2023/11/7,5,2444.0
SC7,2023/11/5,23,3642.0
SC7,2023/11/10,12,1865.0
SC7,2023/11/2,10,1657.0
SC7,2023/11/16,12,1394.0
SC7,2023/11/17,13,3167.0
SC7,2023/11/13,1,4187.0
SC7,2023/11/27,15,2482.0
SC7,2023/11/21,11,745.0
SC7,2023/11/21,19,1351.0
SC7,2023/11/8,1,3115.0
SC7,2023/11/28,7,0.0
SC7,2023/11/10,0,3041.0
SC7,2023/11/12,18,2548.75
SC7,2023/11/15,4,1761.0
SC7,2023/11/29,17,1125.0
SC7,2023/11/1,3,4727.0
SC7,2023/11/21,17,1413.0
SC7,2023/11/16,3,2015.0
SC7,2023/11/26,8,0.0
SC7,2023/11/27,5,1031.0
SC7,2023/11/15,14,1577.0
SC7,2023/11/9,5,2398.0
SC7,2023/11/9,15,3121.0
SC7,2023/11/29,0,2466.0
SC7,2023/11/3,18,1409.0
SC7,2023/11/5,1,3322.0
SC7,2023/11/2,0,3354.0
SC7,2023/11/18,8,0.0
SC7,2023/11/17,9,0.0
SC7,2023/11/10,17,1681.0
SC7,2023/11/12,1,4167.0
SC7,2023/11/16,10,315.0
SC7,2023/11/25,1,2895.0
SC7,2023/11/22,4,1726.0
SC7,2023/11/22,13,2777.0
SC7,2023/11/3,5,3610.75
SC7,2023/11/4,17,1386.0
SC7,2023/11/30,9,1.0
SC7,2023/11/20,6,0.0
SC7,2023/11/16,5,2191.0
SC7,2023/11/16,15,2526.0
SC7,2023/11/16,17,1461.0
SC7,2023/11/23,12,1400.0
SC7,2023/11/29,22,2457.0
SC7,2023/11/29,7,0.0
SC7,2023/11/30,17,977.0
SC7,2023/11/18,1,2058.0
SC7,2023/11/29,8,0.0
SC7,2023/11/8,17,1696.0
SC7,2023/11/22,12,1515.0
SC7,2023/11/22,21,2205.0
SC7,2023/11/11,3,4399.0
SC7,2023/11/1,20,3825.0
SC7,2023/11/27,7,0.0
SC7,2023/11/18,21,2081.0
SC7,2023/11/17,4,2093.0
SC7,2023/11/4,21,2892.0
SC7,2023/11/10,15,2661.0
SC7,2023/11/14,6,47.0
SC7,2023/11/6,0,1575.0
SC7,2023/11/26,4,1638.0
SC7,2023/11/18,23,3251.0
SC7,2023/11/26,23,2589.0
SC7,2023/11/22,6,567.0
SC7,2023/11/18,13,3151.0
SC7,2023/11/9,8,0.0
SC7,2023/11/27,3,2514.0
SC7,2023/11/8,15,3490.0
SC7,2023/11/13,11,1601.375
SC7,2023/11/30,19,1320.0
SC7,2023/11/19,7,0.0
SC7,2023/11/4,19,2609.0
SC7,2023/11/10,5,2285.0
SC7,2023/11/24,1,2608.0
SC7,2023/11/4,15,4086.0
SC7,2023/11/20,14,1122.0
SC7,2023/11/2,19,2525.0
SC7,2023/11/12,4,4378.0
SC7,2023/11/14,14,1041.0
SC7,2023/11/6,2,3385.0
SC7,2023/11/29,10,144.0
SC7,2023/11/29,11,743.0
SC7,2023/11/8,4,2579.0
SC7,2023/11/15,3,2607.0
SC7,2023/11/13,9,666.0
SC7,2023/11/14,16,1027.0
SC7,2023/11/23,20,1731.0
SC7,2023/11/26,12,1359.0
SC7,2023/11/5,18,1328.0
SC7,2023/11/11,5,3099.0
SC7,2023/11/12,22,3725.875
SC7,2023/11/30,20,1872.0
SC7,2023/11/19,13,2988.0
SC7,2023/11/13,21,2979.0
SC7,2023/11/17,17,1573.0
SC7,2023/11/11,22,3725.875
SC7,2023/11/6,21,2344.0
SC7,2023/11/25,18,992.0
SC7,2023/11/4,10,1472.0
SC7,2023/11/3,7,0.0
SC7,2023/11/15,16,663.0
SC7,2023/11/9,6,115.0
SC7,2023/11/6,14,1184.0
SC7,2023/11/23,21,1720.0
SC7,2023/11/26,1,2367.0
SC7,2023/11/28,17,937.0
SC7,2023/11/12,8,3.75
SC7,2023/11/28,10,277.0
SC7,2023/11/30,10,216.0
SC7,2023/11/8,8,0.0
SC7,2023/11/19,2,2761.0
SC7,2023/11/15,6,519.0
SC7,2023/11/13,18,2354.0
SC7,2023/11/7,12,2039.0
SC7,2023/11/5,9,605.0
SC7,2023/11/2,22,3725.875
SC7,2023/11/19,20,1624.0
SC7,2023/11/14,11,717.0
SC7,2023/11/20,11,848.0
SC7,2023/11/5,17,1538.0
SC7,2023/11/14,23,3223.0
SC7,2023/11/26,9,0.0
SC7,2023/11/10,19,834.0
SC7,2023/11/2,3,4125.0
SC7,2023/11/7,15,3278.0
SC7,2023/11/20,13,2838.0
SC7,2023/11/21,12,1364.0
SC7,2023/11/21,21,1731.0
SC7,2023/11/6,6,0.0
SC7,2023/11/16,11,992.0
SC7,2023/11/20,15,2262.0
SC7,2023/11/10,13,3465.0
SC7,2023/11/16,23,3841.0
SC7,2023/11/20,4,1826.0
SC7,2023/11/29,3,2462.0
SC7,2023/11/18,9,0.0
SC7,2023/11/22,5,979.0
SC7,2023/11/7,6,66.0
SC7,2023/11/27,20,1523.0
SC7,2023/11/21,14,864.0
SC7,2023/11/18,19,1147.0
SC7,2023/11/14,19,2590.0
SC7,2023/11/26,11,708.0
SC7,2023/11/26,19,1202.0
SC7,2023/11/17,1,2621.0
SC7,2023/11/6,20,2038.0
SC7,2023/11/22,14,921.0
SC7,2023/11/2,17,2369.125
SC7,2023/11/17,12,1614.0
SC7,2023/11/16,4,1906.0
SC7,2023/11/13,3,4241.0
SC7,2023/11/10,23,3992.0
SC7,2023/11/1,0,4968.75
SC7,2023/11/21,9,0.0
SC7,2023/11/27,4,1651.0
SC7,2023/11/27,23,2251.0
SC7,2023/11/17,19,1252.0
SC7,2023/11/13,0,4538.0
SC7,2023/11/30,7,0.0
SC7,2023/11/22,1,2678.0
SC7,2023/11/17,10,304.0
SC7,2023/11/26,3,2251.0
SC7,2023/11/20,17,1313.0
SC7,2023/11/12,0,4653.0
SC7,2023/11/17,11,690.0
SC7,2023/11/26,17,1121.0
SC7,2023/11/11,12,3100.875
SC7,2023/11/26,7,0.0
SC7,2023/11/8,0,3403.0
SC7,2023/11/16,8,0.0
SC7,2023/11/13,6,205.0
SC7,2023/11/27,6,1.0
SC7,2023/11/29,1,2633.0
SC7,2023/11/18,17,1622.0
SC7,2023/11/27,11,751.0
SC7,2023/11/23,17,1515.0
SC7,2023/11/10,6,4.0
SC7,2023/11/10,7,0.0
SC7,2023/11/16,7,0.0
SC7,2023/11/3,21,2680.0
SC7,2023/11/1,11,1601.375
SC7,2023/11/3,15,2579.0
SC7,2023/11/29,14,1330.0
SC7,2023/11/1,19,3025.375
SC7,2023/11/11,0,4279.0
SC7,2023/11/1,6,1031.875
SC7,2023/11/7,23,4042.0
SC7,2023/11/6,5,2159.0
SC7,2023/11/20,19,1258.0
SC7,2023/11/23,4,1709.0
SC7,2023/11/25,22,2278.0
SC7,2023/11/19,18,990.0
SC7,2023/11/18,22,2267.0
SC7,2023/11/6,15,3299.0
SC7,2023/11/27,14,828.0
SC7,2023/11/16,9,0.0
SC7,2023/11/22,19,1957.0
SC7,2023/11/10,4,2558.0
SC7,2023/11/10,8,0.0
SC7,2023/11/30,15,2729.0
SC7,2023/11/9,1,2798.0
SC7,2023/11/6,7,0.0
SC7,2023/11/23,18,905.0
SC7,2023/11/8,13,3940.0
SC7,2023/11/30,1,2148.0
SC7,2023/11/22,10,197.0
SC7,2023/11/4,1,3758.0
SC7,2023/11/19,17,1390.0
SC7,2023/11/12,23,4285.0
SC7,2023/11/28,5,1727.0
SC7,2023/11/2,21,2632.0
SC7,2023/11/29,19,1286.0
SC7,2023/11/4,5,2363.0
SC7,2023/11/23,15,2395.0
SC7,2023/11/7,22,2808.0
SC7,2023/11/23,22,2685.0
SC7,2023/11/24,17,1087.0
SC7,2023/11/13,19,2441.0
SC7,2023/11/17,14,1163.0
SC7,2023/11/26,13,2770.0
SC7,2023/11/16,6,0.0
SC7,2023/11/27,2,2545.0
SC7,2023/11/16,13,3284.0
SC7,2023/11/1,1,3510.0
SC7,2023/11/21,16,679.0
SC7,2023/11/18,4,1741.0
SC7,2023/11/21,4,1311.0
SC7,2023/11/21,13,3019.0
SC7,2023/11/10,16,703.0
SC7,2023/11/9,20,3022.0
SC7,2023/11/5,6,274.0
SC7,2023/11/9,7,0.0
SC7,2023/11/6,3,3063.0
SC7,2023/11/20,2,2856.0
SC7,2023/11/7,13,3511.0
SC7,2023/11/24,6,133.0
SC7,2023/11/14,15,1474.0
SC7,2023/11/20,5,1366.0
SC7,2023/11/24,0,1923.0
SC7,2023/11/22,15,2582.0
SC7,2023/11/18,11,941.0
SC7,2023/11/11,18,2548.75
SC7,2023/11/25,0,1780.0
SC7,2023/11/10,9,148.0
SC7,2023/11/13,2,3988.0
SC7,2023/11/23,14,1196.0
SC7,2023/11/12,17,2369.125
SC7,2023/11/21,0,2255.0
SC7,2023/11/30,2,2568.0
SC7,2023/11/2,14,1427.0
SC7,2023/11/19,4,1868.0
SC7,2023/11/19,23,2476.0
SC7,2023/11/12,3,4669.0
SC7,2023/11/24,11,563.0
SC7,2023/11/28,2,2959.0
SC7,2023/11/12,16,1090.0
SC7,2023/11/25,15,2842.0
SC7,2023/11/25,21,1959.0
SC7,2023/11/15,9,2.0
SC7,2023/11/14,5,2335.0
SC7,2023/11/17,21,1855.0
SC7,2023/11/19,0,2312.0
SC7,2023/11/11,15,4492.0
SC7,2023/11/25,3,2069.0
SC7,2023/11/24,20,1794.0
SC7,2023/11/23,23,2682.0
SC7,2023/11/21,3,2349.0
SC7,2023/11/14,1,3461.0
SC7,2023/11/3,16,1194.0
SC7,2023/11/30,11,655.0
SC7,2023/11/3,8,3.75
SC7,2023/11/1,8,3.75
SC7,2023/11/29,4,1603.0
SC7,2023/11/8,5,2227.0
SC7,2023/11/15,20,2703.0
SC7,2023/11/19,22,1794.0
SC7,2023/11/5,3,3246.0
SC7,2023/11/9,14,1142.0
SC7,2023/11/13,12,2271.0
SC7,2023/11/20,20,1752.0
SC7,2023/11/22,20,1592.0
SC7,2023/11/14,10,833.0
SC7,2023/11/25,5,1874.0
SC7,2023/11/26,22,2222.0
SC7,2023/11/18,7,0.0
SC7,2023/11/30,3,2217.0
SC7,2023/11/2,20,3948.0
SC7,2023/11/7,11,816.0
SC7,2023/11/29,2,2957.0
SC7,2023/11/12,7,0.0
SC7,2023/11/7,4,3105.0
SC7,2023/11/3,0,3637.0
SC7,2023/11/22,11,444.0
SC7,2023/11/13,20,3303.0
SC7,2023/11/3,20,3606.0
SC7,2023/11/11,2,4885.0
SC7,2023/11/25,2,2727.0
SC7,2023/11/30,8,0.0
SC7,2023/11/6,12,1844.0
SC7,2023/11/10,1,3019.0
SC7,2023/11/19,16,487.0
SC7,2023/11/20,8,0.0
SC7,2023/11/3,1,3619.0
SC7,2023/11/23,5,1055.0
SC7,2023/11/27,1,1966.0
SC7,2023/11/8,14,1116.0
SC7,2023/11/15,10,362.0
SC7,2023/11/24,12,1276.0
SC7,2023/11/19,14,1213.0
SC7,2023/11/28,22,1953.0
SC7,2023/11/6,8,0.0
SC7,2023/11/8,23,4132.0
SC7,2023/11/24,8,0.0
SC7,2023/11/8,10,727.0
SC7,2023/11/14,12,1521.0
SC7,2023/11/24,2,2675.0
SC7,2023/11/2,18,2524.0
SC7,2023/11/10,3,2848.0
SC7,2023/11/17,3,2209.0
SC7,2023/11/16,1,2004.0
SC7,2023/11/15,5,1662.0
SC7,2023/11/15,15,2464.0
SC7,2023/11/25,4,1400.0
SC7,2023/11/25,13,3063.0
SC7,2023/11/29,12,1309.0
SC7,2023/11/17,20,2046.0
SC7,2023/11/19,12,1509.0
SC7,2023/11/3,4,3791.0
SC7,2023/11/11,23,5537.0
SC7,2023/11/2,12,3100.875
SC7,2023/11/11,4,4067.0
SC7,2023/11/23,1,2114.0
SC7,2023/11/19,21,1892.0
SC7,2023/11/28,18,857.0
SC7,2023/11/4,18,1426.0
SC7,2023/11/30,18,789.0
SC7,2023/11/3,14,1152.0
SC7,2023/11/22,0,2525.0
SC7,2023/11/15,19,1716.0
SC7,2023/11/21,22,2404.0
SC7,2023/11/16,2,3115.0
SC7,2023/11/6,22,2665.0
SC7,2023/11/5,14,637.0
SC7,2023/11/30,5,1802.0
SC7,2023/11/28,15,2099.0
SC7,2023/11/10,2,3555.0
SC7,2023/11/23,3,1872.0
SC7,2023/11/9,11,767.0
SC7,2023/11/21,7,0.0
SC7,2023/11/7,18,1448.0
SC7,2023/11/19,10,140.0
SC7,2023/11/2,11,1601.375
SC7,2023/11/10,20,3724.0
SC7,2023/11/17,18,1337.0
SC7,2023/11/18,16,493.0
SC7,2023/11/27,8,0.0
SC7,2023/11/9,19,1403.0
SC7,2023/11/27,10,225.0
SC7,2023/11/7,3,3307.0
SC7,2023/11/28,11,937.0
SC7,2023/11/28,19,1469.0
SC7,2023/11/11,8,3.75
SC7,2023/11/4,11,545.0
SC7,2023/11/3,3,3803.0
SC7,2023/11/20,12,1395.0
SC7,2023/11/20,21,2056.0
SC7,2023/11/13,22,3725.875
SC7,2023/11/12,10,2297.625
SC7,2023/11/13,7,0.0
SC7,2023/11/19,6,0.0
SC7,2023/11/14,9,50.0
SC7,2023/11/23,19,1265.0
SC7,2023/11/25,16,921.0
SC7,2023/11/16,0,2303.0
SC7,2023/11/30,16,433.0
SC7,2023/11/17,2,2586.0
SC7,2023/11/26,6,8.0
SC7,2023/11/11,14,1931.125
SC7,2023/11/14,0,3311.0
SC7,2023/11/18,6,35.0
SC7,2023/11/14,20,2936.0
SC7,2023/11/27,17,786.0
SC7,2023/11/11,1,4501.0
SC7,2023/11/24,14,1070.0
SC7,2023/11/28,8,0.0
SC7,2023/11/4,8,2.0
SC7,2023/11/16,20,1929.0
SC7,2023/11/26,5,1430.0
SC7,2023/11/26,15,2165.0
SC7,2023/11/9,17,1451.0
SC7,2023/11/18,3,2346.0
SC7,2023/11/7,1,3192.0
SC7,2023/11/20,0,1977.0
SC7,2023/11/15,11,579.0
SC7,2023/11/28,9,0.0
SC7,2023/11/11,7,0.0
SC7,2023/11/4,9,996.875
SC7,2023/11/24,9,0.0
SC7,2023/11/20,9,0.0
SC7,2023/11/29,20,1619.0
SC7,2023/11/29,21,1530.0
SC7,2023/11/4,16,607.0
SC7,2023/11/25,7,0.0
SC7,2023/11/3,22,3606.0
SC7,2023/11/29,9,0.0
SC7,2023/11/5,12,2208.0
SC7,2023/11/12,9,996.875
SC7,2023/11/6,16,805.0
SC7,2023/11/5,11,811.0
SC7,2023/11/8,20,2761.0
SC7,2023/11/5,22,2843.0
SC7,2023/11/24,4,1531.0
SC7,2023/11/24,13,3011.0
SC7,2023/11/1,23,5761.25
SC7,2023/11/24,5,2042.0
SC7,2023/11/2,23,4267.0
SC7,2023/11/4,6,126.0
SC7,2023/11/25,17,1217.0
SC7,2023/11/3,10,2297.625
SC7,2023/11/11,10,2297.625
SC7,2023/11/27,12,1265.0
SC7,2023/11/25,6,13.0
SC7,2023/11/21,1,2234.0
SC7,2023/11/19,5,1486.0
SC7,2023/11/8,11,1139.0
SC7,2023/11/16,16,662.0
SC7,2023/11/17,6,115.0
SC7,2023/11/12,14,1931.125
SC7,2023/11/19,19,1341.0
SC7,2023/11/1,9,996.875
SC7,2023/11/15,17,1671.0
SC7,2023/11/28,16,717.0
SC7,2023/11/3,23,3902.0
SC7,2023/11/25,23,2552.0
SC7,2023/11/19,11,795.0
SC7,2023/11/26,14,877.0
SC7,2023/11/14,2,3642.0
SC7,2023/11/21,18,1343.0
SC7,2023/11/5,19,1938.0
SC7,2023/11/1,2,3852.0
SC7,2023/11/6,18,1760.0
SC7,2023/11/2,9,996.875
SC7,2023/11/19,8,0.0
SC7,2023/11/28,4,1438.0
SC7,2023/11/3,13,3745.0
SC7,2023/11/11,13,4945.125
SC7,2023/11/9,9,49.0
SC7,2023/11/6,9,287.0
SC7,2023/11/14,21,2648.0
SC7,2023/11/30,22,2399.0
SC7,2023/11/4,22,2887.0
SC7,2023/11/25,12,929.0
SC7,2023/11/21,20,1293.0
SC7,2023/11/24,18,913.0
SC7,2023/11/15,2,3211.0
SC7,2023/11/8,16,876.0
SC7,2023/11/28,20,1715.0
SC7,2023/11/7,14,1558.0
SC7,2023/11/2,8,3.75
SC7,2023/11/17,16,657.0
SC7,2023/11/18,5,1642.0
SC7,2023/11/18,15,2357.0
