Sorting_Center,Date,Shift,Employee
SC60,2023-12-20,Shift1,FullTime(57)
SC60,2023-12-20,Shift1,FullTime(58)
SC60,2023-12-20,Shift1,FullTime(101)
SC60,2023-12-20,Shift1,FullTime(113)
SC60,2023-12-20,Shift1,FullTime(182)
SC60,2023-12-20,Shift1,FullTime(183)
SC60,2023-12-20,Shift1,FullTime(184)
SC60,2023-12-20,Shift1,FullTime(185)
SC60,2023-12-20,Shift1,FullTime(186)
SC60,2023-12-20,Shift1,FullTime(187)
SC60,2023-12-20,Shift1,FullTime(188)
SC60,2023-12-20,Shift1,FullTime(189)
SC60,2023-12-20,Shift1,FullTime(190)
SC60,2023-12-20,Shift1,FullTime(191)
SC60,2023-12-20,Shift1,FullTime(192)
SC60,2023-12-20,Shift1,FullTime(193)
SC60,2023-12-20,Shift1,FullTime(194)
SC60,2023-12-20,Shift1,FullTime(195)
SC60,2023-12-20,Shift1,FullTime(196)
SC60,2023-12-20,Shift1,FullTime(197)
SC60,2023-12-20,Shift1,FullTime(198)
SC60,2023-12-20,Shift1,FullTime(199)
SC60,2023-12-20,Shift1,Temp(0)
SC60,2023-12-20,Shift2,FullTime(0)
SC60,2023-12-20,Shift2,FullTime(10)
SC60,2023-12-20,Shift2,FullTime(17)
SC60,2023-12-20,Shift2,FullTime(18)
SC60,2023-12-20,Shift2,FullTime(19)
SC60,2023-12-20,Shift2,FullTime(164)
SC60,2023-12-20,Shift2,FullTime(165)
SC60,2023-12-20,Shift2,FullTime(166)
SC60,2023-12-20,Shift2,FullTime(168)
SC60,2023-12-20,Shift2,FullTime(169)
SC60,2023-12-20,Shift2,FullTime(170)
SC60,2023-12-20,Shift2,FullTime(171)
SC60,2023-12-20,Shift2,FullTime(172)
SC60,2023-12-20,Shift2,FullTime(173)
SC60,2023-12-20,Shift2,FullTime(174)
SC60,2023-12-20,Shift2,FullTime(175)
SC60,2023-12-20,Shift2,FullTime(176)
SC60,2023-12-20,Shift2,FullTime(179)
SC60,2023-12-20,Shift2,FullTime(180)
SC60,2023-12-20,Shift2,FullTime(182)
SC60,2023-12-20,Shift2,FullTime(183)
SC60,2023-12-20,Shift2,FullTime(184)
SC60,2023-12-20,Shift2,FullTime(185)
SC60,2023-12-20,Shift2,FullTime(186)
SC60,2023-12-20,Shift2,FullTime(187)
SC60,2023-12-20,Shift2,FullTime(188)
SC60,2023-12-20,Shift2,FullTime(189)
SC60,2023-12-20,Shift2,FullTime(190)
SC60,2023-12-20,Shift2,FullTime(191)
SC60,2023-12-20,Shift2,FullTime(192)
SC60,2023-12-20,Shift2,FullTime(193)
SC60,2023-12-20,Shift2,FullTime(194)
SC60,2023-12-20,Shift2,FullTime(195)
SC60,2023-12-20,Shift2,FullTime(196)
SC60,2023-12-20,Shift2,FullTime(197)
SC60,2023-12-20,Shift2,Temp(0)
SC60,2023-12-20,Shift3,FullTime(0)
SC60,2023-12-20,Shift3,FullTime(2)
SC60,2023-12-20,Shift3,FullTime(10)
SC60,2023-12-20,Shift3,FullTime(20)
SC60,2023-12-20,Shift3,FullTime(21)
SC60,2023-12-20,Shift3,FullTime(22)
SC60,2023-12-20,Shift3,FullTime(24)
SC60,2023-12-20,Shift3,FullTime(25)
SC60,2023-12-20,Shift3,FullTime(195)
SC60,2023-12-20,Shift3,FullTime(196)
SC60,2023-12-20,Shift3,FullTime(197)
SC60,2023-12-20,Shift3,FullTime(198)
SC60,2023-12-20,Shift3,FullTime(199)
SC60,2023-12-20,Shift3,Temp(0)
SC60,2023-12-20,Shift4,FullTime(100)
SC60,2023-12-20,Shift4,Temp(0)
SC60,2023-12-20,Shift5,FullTime(16)
SC60,2023-12-20,Shift5,FullTime(158)
SC60,2023-12-20,Shift5,FullTime(159)
SC60,2023-12-20,Shift5,FullTime(160)
SC60,2023-12-20,Shift5,FullTime(161)
SC60,2023-12-20,Shift5,FullTime(178)
SC60,2023-12-20,Shift5,Temp(0)
SC60,2023-12-20,Shift6,FullTime(149)
SC60,2023-12-20,Shift6,FullTime(162)
SC60,2023-12-20,Shift6,FullTime(163)
SC60,2023-12-20,Shift6,Temp(0)
SC60,2023-12-21,Shift1,FullTime(2)
SC60,2023-12-21,Shift1,FullTime(18)
SC60,2023-12-21,Shift1,FullTime(19)
SC60,2023-12-21,Shift1,FullTime(27)
SC60,2023-12-21,Shift1,FullTime(28)
SC60,2023-12-21,Shift1,FullTime(40)
SC60,2023-12-21,Shift1,FullTime(65)
SC60,2023-12-21,Shift1,FullTime(115)
SC60,2023-12-21,Shift1,FullTime(168)
SC60,2023-12-21,Shift1,FullTime(169)
SC60,2023-12-21,Shift1,FullTime(174)
SC60,2023-12-21,Shift1,FullTime(175)
SC60,2023-12-21,Shift1,FullTime(179)
SC60,2023-12-21,Shift1,FullTime(180)
SC60,2023-12-21,Shift1,FullTime(181)
SC60,2023-12-21,Shift1,FullTime(182)
SC60,2023-12-21,Shift1,FullTime(183)
SC60,2023-12-21,Shift1,FullTime(184)
SC60,2023-12-21,Shift1,FullTime(185)
SC60,2023-12-21,Shift1,FullTime(186)
SC60,2023-12-21,Shift1,FullTime(187)
SC60,2023-12-21,Shift1,FullTime(188)
SC60,2023-12-21,Shift1,FullTime(189)
SC60,2023-12-21,Shift1,FullTime(190)
SC60,2023-12-21,Shift1,FullTime(191)
SC60,2023-12-21,Shift1,FullTime(192)
SC60,2023-12-21,Shift1,FullTime(193)
SC60,2023-12-21,Shift1,FullTime(194)
SC60,2023-12-21,Shift1,FullTime(195)
SC60,2023-12-21,Shift1,FullTime(196)
SC60,2023-12-21,Shift1,FullTime(197)
SC60,2023-12-21,Shift1,FullTime(198)
SC60,2023-12-21,Shift1,FullTime(199)
SC60,2023-12-21,Shift1,Temp(0)
SC60,2023-12-21,Shift2,FullTime(16)
SC60,2023-12-21,Shift2,FullTime(17)
SC60,2023-12-21,Shift2,FullTime(100)
SC60,2023-12-21,Shift2,FullTime(158)
SC60,2023-12-21,Shift2,FullTime(160)
SC60,2023-12-21,Shift2,FullTime(161)
SC60,2023-12-21,Shift2,FullTime(162)
SC60,2023-12-21,Shift2,FullTime(163)
SC60,2023-12-21,Shift2,FullTime(164)
SC60,2023-12-21,Shift2,FullTime(166)
SC60,2023-12-21,Shift2,FullTime(167)
SC60,2023-12-21,Shift2,FullTime(168)
SC60,2023-12-21,Shift2,FullTime(169)
SC60,2023-12-21,Shift2,FullTime(170)
SC60,2023-12-21,Shift2,FullTime(171)
SC60,2023-12-21,Shift2,FullTime(172)
SC60,2023-12-21,Shift2,FullTime(173)
SC60,2023-12-21,Shift2,FullTime(174)
SC60,2023-12-21,Shift2,FullTime(175)
SC60,2023-12-21,Shift2,FullTime(176)
SC60,2023-12-21,Shift2,FullTime(177)
SC60,2023-12-21,Shift2,FullTime(178)
SC60,2023-12-21,Shift2,Temp(0)
SC60,2023-12-21,Shift3,FullTime(2)
SC60,2023-12-21,Shift3,FullTime(17)
SC60,2023-12-21,Shift3,FullTime(18)
SC60,2023-12-21,Shift3,FullTime(19)
SC60,2023-12-21,Shift3,FullTime(102)
SC60,2023-12-21,Shift3,FullTime(165)
SC60,2023-12-21,Shift3,FullTime(166)
SC60,2023-12-21,Shift3,FullTime(167)
SC60,2023-12-21,Shift3,FullTime(170)
SC60,2023-12-21,Shift3,FullTime(171)
SC60,2023-12-21,Shift3,FullTime(172)
SC60,2023-12-21,Shift3,FullTime(173)
SC60,2023-12-21,Shift3,FullTime(176)
SC60,2023-12-21,Shift3,FullTime(179)
SC60,2023-12-21,Shift3,FullTime(180)
SC60,2023-12-21,Shift3,FullTime(182)
SC60,2023-12-21,Shift3,FullTime(188)
SC60,2023-12-21,Shift3,FullTime(189)
SC60,2023-12-21,Shift3,FullTime(190)
SC60,2023-12-21,Shift3,FullTime(191)
SC60,2023-12-21,Shift3,FullTime(192)
SC60,2023-12-21,Shift3,FullTime(193)
SC60,2023-12-21,Shift3,FullTime(194)
SC60,2023-12-21,Shift3,FullTime(195)
SC60,2023-12-21,Shift3,FullTime(196)
SC60,2023-12-21,Shift3,FullTime(197)
SC60,2023-12-21,Shift3,FullTime(198)
SC60,2023-12-21,Shift3,FullTime(199)
SC60,2023-12-21,Shift3,Temp(0)
SC60,2023-12-21,Shift4,FullTime(104)
SC60,2023-12-21,Shift4,FullTime(152)
SC60,2023-12-21,Shift4,FullTime(177)
SC60,2023-12-21,Shift4,FullTime(178)
SC60,2023-12-21,Shift4,FullTime(183)
SC60,2023-12-21,Shift4,FullTime(184)
SC60,2023-12-21,Shift4,FullTime(185)
SC60,2023-12-21,Shift4,FullTime(186)
SC60,2023-12-21,Shift4,FullTime(187)
SC60,2023-12-21,Shift4,Temp(0)
SC60,2023-12-21,Shift5,FullTime(14)
SC60,2023-12-21,Shift5,FullTime(15)
SC60,2023-12-21,Shift5,FullTime(16)
SC60,2023-12-21,Shift5,FullTime(140)
SC60,2023-12-21,Shift5,FullTime(150)
SC60,2023-12-21,Shift5,FullTime(151)
SC60,2023-12-21,Shift5,FullTime(158)
SC60,2023-12-21,Shift5,FullTime(159)
SC60,2023-12-21,Shift5,Temp(0)
SC60,2023-12-21,Shift6,FullTime(14)
SC60,2023-12-21,Shift6,FullTime(15)
SC60,2023-12-21,Shift6,FullTime(26)
SC60,2023-12-21,Shift6,FullTime(140)
SC60,2023-12-21,Shift6,FullTime(141)
SC60,2023-12-21,Shift6,FullTime(142)
SC60,2023-12-21,Shift6,FullTime(143)
SC60,2023-12-21,Shift6,FullTime(144)
SC60,2023-12-21,Shift6,FullTime(145)
SC60,2023-12-21,Shift6,FullTime(146)
SC60,2023-12-21,Shift6,FullTime(147)
SC60,2023-12-21,Shift6,FullTime(149)
SC60,2023-12-21,Shift6,FullTime(150)
SC60,2023-12-21,Shift6,FullTime(151)
SC60,2023-12-21,Shift6,FullTime(152)
SC60,2023-12-21,Shift6,FullTime(153)
SC60,2023-12-21,Shift6,FullTime(154)
SC60,2023-12-21,Shift6,FullTime(155)
SC60,2023-12-21,Shift6,FullTime(156)
SC60,2023-12-21,Shift6,FullTime(157)
SC60,2023-12-21,Shift6,FullTime(162)
SC60,2023-12-21,Shift6,FullTime(163)
SC60,2023-12-21,Shift6,Temp(0)
SC60,2023-12-22,Shift1,FullTime(17)
SC60,2023-12-22,Shift1,FullTime(18)
SC60,2023-12-22,Shift1,FullTime(23)
SC60,2023-12-22,Shift1,FullTime(101)
SC60,2023-12-22,Shift1,FullTime(102)
SC60,2023-12-22,Shift1,FullTime(103)
SC60,2023-12-22,Shift1,FullTime(164)
SC60,2023-12-22,Shift1,FullTime(165)
SC60,2023-12-22,Shift1,FullTime(167)
SC60,2023-12-22,Shift1,FullTime(168)
SC60,2023-12-22,Shift1,FullTime(169)
SC60,2023-12-22,Shift1,FullTime(170)
SC60,2023-12-22,Shift1,FullTime(171)
SC60,2023-12-22,Shift1,FullTime(172)
SC60,2023-12-22,Shift1,FullTime(173)
SC60,2023-12-22,Shift1,FullTime(174)
SC60,2023-12-22,Shift1,FullTime(175)
SC60,2023-12-22,Shift1,FullTime(176)
SC60,2023-12-22,Shift1,FullTime(177)
SC60,2023-12-22,Shift1,FullTime(178)
SC60,2023-12-22,Shift1,FullTime(179)
SC60,2023-12-22,Shift1,FullTime(180)
SC60,2023-12-22,Shift1,FullTime(181)
SC60,2023-12-22,Shift1,FullTime(182)
SC60,2023-12-22,Shift1,FullTime(183)
SC60,2023-12-22,Shift1,FullTime(184)
SC60,2023-12-22,Shift1,FullTime(185)
SC60,2023-12-22,Shift1,FullTime(186)
SC60,2023-12-22,Shift1,FullTime(187)
SC60,2023-12-22,Shift1,Temp(0)
SC60,2023-12-22,Shift2,FullTime(15)
SC60,2023-12-22,Shift2,FullTime(16)
SC60,2023-12-22,Shift2,FullTime(100)
SC60,2023-12-22,Shift2,FullTime(148)
SC60,2023-12-22,Shift2,FullTime(149)
SC60,2023-12-22,Shift2,FullTime(150)
SC60,2023-12-22,Shift2,FullTime(154)
SC60,2023-12-22,Shift2,FullTime(155)
SC60,2023-12-22,Shift2,FullTime(156)
SC60,2023-12-22,Shift2,FullTime(157)
SC60,2023-12-22,Shift2,FullTime(158)
SC60,2023-12-22,Shift2,FullTime(159)
SC60,2023-12-22,Shift2,FullTime(160)
SC60,2023-12-22,Shift2,FullTime(161)
SC60,2023-12-22,Shift2,FullTime(162)
SC60,2023-12-22,Shift2,FullTime(163)
SC60,2023-12-22,Shift2,FullTime(164)
SC60,2023-12-22,Shift2,FullTime(165)
SC60,2023-12-22,Shift2,Temp(0)
SC60,2023-12-22,Shift3,FullTime(17)
SC60,2023-12-22,Shift3,FullTime(18)
SC60,2023-12-22,Shift3,FullTime(166)
SC60,2023-12-22,Shift3,FullTime(167)
SC60,2023-12-22,Shift3,FullTime(168)
SC60,2023-12-22,Shift3,FullTime(169)
SC60,2023-12-22,Shift3,FullTime(170)
SC60,2023-12-22,Shift3,FullTime(171)
SC60,2023-12-22,Shift3,FullTime(172)
SC60,2023-12-22,Shift3,FullTime(173)
SC60,2023-12-22,Shift3,FullTime(174)
SC60,2023-12-22,Shift3,FullTime(175)
SC60,2023-12-22,Shift3,FullTime(176)
SC60,2023-12-22,Shift3,FullTime(177)
SC60,2023-12-22,Shift3,FullTime(179)
SC60,2023-12-22,Shift3,FullTime(180)
SC60,2023-12-22,Shift3,FullTime(181)
SC60,2023-12-22,Shift3,FullTime(182)
SC60,2023-12-22,Shift3,FullTime(183)
SC60,2023-12-22,Shift3,FullTime(184)
SC60,2023-12-22,Shift3,FullTime(185)
SC60,2023-12-22,Shift3,FullTime(186)
SC60,2023-12-22,Shift3,FullTime(187)
SC60,2023-12-22,Shift3,Temp(0)
SC60,2023-12-22,Shift4,FullTime(141)
SC60,2023-12-22,Shift4,FullTime(142)
SC60,2023-12-22,Shift4,FullTime(143)
SC60,2023-12-22,Shift4,FullTime(151)
SC60,2023-12-22,Shift4,FullTime(152)
SC60,2023-12-22,Shift4,FullTime(178)
SC60,2023-12-22,Shift4,Temp(0)
SC60,2023-12-22,Shift5,FullTime(1)
SC60,2023-12-22,Shift5,FullTime(16)
SC60,2023-12-22,Shift5,FullTime(112)
SC60,2023-12-22,Shift5,FullTime(123)
SC60,2023-12-22,Shift5,FullTime(144)
SC60,2023-12-22,Shift5,FullTime(145)
SC60,2023-12-22,Shift5,FullTime(146)
SC60,2023-12-22,Shift5,FullTime(153)
SC60,2023-12-22,Shift5,FullTime(154)
SC60,2023-12-22,Shift5,FullTime(158)
SC60,2023-12-22,Shift5,FullTime(159)
SC60,2023-12-22,Shift5,FullTime(160)
SC60,2023-12-22,Shift5,Temp(0)
SC60,2023-12-22,Shift6,FullTime(14)
SC60,2023-12-22,Shift6,FullTime(15)
SC60,2023-12-22,Shift6,FullTime(124)
SC60,2023-12-22,Shift6,FullTime(125)
SC60,2023-12-22,Shift6,FullTime(126)
SC60,2023-12-22,Shift6,FullTime(140)
SC60,2023-12-22,Shift6,FullTime(147)
SC60,2023-12-22,Shift6,FullTime(148)
SC60,2023-12-22,Shift6,FullTime(149)
SC60,2023-12-22,Shift6,FullTime(155)
SC60,2023-12-22,Shift6,FullTime(156)
SC60,2023-12-22,Shift6,FullTime(157)
SC60,2023-12-22,Shift6,FullTime(161)
SC60,2023-12-22,Shift6,FullTime(162)
SC60,2023-12-22,Shift6,Temp(0)
SC60,2023-12-23,Shift1,FullTime(16)
SC60,2023-12-23,Shift1,FullTime(17)
SC60,2023-12-23,Shift1,FullTime(150)
SC60,2023-12-23,Shift1,FullTime(151)
SC60,2023-12-23,Shift1,FullTime(153)
SC60,2023-12-23,Shift1,FullTime(158)
SC60,2023-12-23,Shift1,FullTime(159)
SC60,2023-12-23,Shift1,FullTime(160)
SC60,2023-12-23,Shift1,FullTime(161)
SC60,2023-12-23,Shift1,FullTime(163)
SC60,2023-12-23,Shift1,FullTime(164)
SC60,2023-12-23,Shift1,FullTime(165)
SC60,2023-12-23,Shift1,FullTime(166)
SC60,2023-12-23,Shift1,FullTime(167)
SC60,2023-12-23,Shift1,FullTime(168)
SC60,2023-12-23,Shift1,FullTime(169)
SC60,2023-12-23,Shift1,FullTime(170)
SC60,2023-12-23,Shift1,FullTime(171)
SC60,2023-12-23,Shift1,FullTime(172)
SC60,2023-12-23,Shift1,FullTime(173)
SC60,2023-12-23,Shift1,FullTime(177)
SC60,2023-12-23,Shift1,Temp(0)
SC60,2023-12-23,Shift2,FullTime(152)
SC60,2023-12-23,Shift2,Temp(0)
SC60,2023-12-23,Shift3,Temp(0)
SC60,2023-12-23,Shift4,FullTime(93)
SC60,2023-12-23,Shift4,Temp(0)
SC60,2023-12-23,Shift5,Temp(0)
SC60,2023-12-23,Shift6,FullTime(60)
SC60,2023-12-23,Shift6,FullTime(61)
SC60,2023-12-23,Shift6,FullTime(63)
SC60,2023-12-23,Shift6,FullTime(64)
SC60,2023-12-23,Shift6,FullTime(65)
SC60,2023-12-23,Shift6,FullTime(68)
SC60,2023-12-23,Shift6,FullTime(70)
SC60,2023-12-23,Shift6,FullTime(71)
SC60,2023-12-23,Shift6,FullTime(72)
SC60,2023-12-23,Shift6,Temp(0)
SC60,2023-12-24,Shift1,FullTime(4)
SC60,2023-12-24,Shift1,FullTime(5)
SC60,2023-12-24,Shift1,FullTime(6)
SC60,2023-12-24,Shift1,FullTime(18)
SC60,2023-12-24,Shift1,FullTime(37)
SC60,2023-12-24,Shift1,FullTime(38)
SC60,2023-12-24,Shift1,FullTime(39)
SC60,2023-12-24,Shift1,FullTime(40)
SC60,2023-12-24,Shift1,FullTime(41)
SC60,2023-12-24,Shift1,FullTime(42)
SC60,2023-12-24,Shift1,FullTime(43)
SC60,2023-12-24,Shift1,FullTime(44)
SC60,2023-12-24,Shift1,FullTime(45)
SC60,2023-12-24,Shift1,FullTime(46)
SC60,2023-12-24,Shift1,FullTime(47)
SC60,2023-12-24,Shift1,FullTime(48)
SC60,2023-12-24,Shift1,FullTime(49)
SC60,2023-12-24,Shift1,FullTime(50)
SC60,2023-12-24,Shift1,FullTime(51)
SC60,2023-12-24,Shift1,FullTime(52)
SC60,2023-12-24,Shift1,FullTime(53)
SC60,2023-12-24,Shift1,FullTime(54)
SC60,2023-12-24,Shift1,FullTime(55)
SC60,2023-12-24,Shift1,FullTime(56)
SC60,2023-12-24,Shift1,FullTime(62)
SC60,2023-12-24,Shift1,FullTime(64)
SC60,2023-12-24,Shift1,FullTime(67)
SC60,2023-12-24,Shift1,FullTime(79)
SC60,2023-12-24,Shift1,FullTime(80)
SC60,2023-12-24,Shift1,FullTime(153)
SC60,2023-12-24,Shift1,FullTime(154)
SC60,2023-12-24,Shift1,FullTime(155)
SC60,2023-12-24,Shift1,FullTime(156)
SC60,2023-12-24,Shift1,FullTime(157)
SC60,2023-12-24,Shift1,FullTime(159)
SC60,2023-12-24,Shift1,FullTime(160)
SC60,2023-12-24,Shift1,FullTime(162)
SC60,2023-12-24,Shift1,FullTime(163)
SC60,2023-12-24,Shift1,FullTime(164)
SC60,2023-12-24,Shift1,FullTime(165)
SC60,2023-12-24,Shift1,FullTime(166)
SC60,2023-12-24,Shift1,FullTime(167)
SC60,2023-12-24,Shift1,FullTime(174)
SC60,2023-12-24,Shift1,FullTime(175)
SC60,2023-12-24,Shift1,FullTime(176)
SC60,2023-12-24,Shift1,FullTime(177)
SC60,2023-12-24,Shift1,FullTime(178)
SC60,2023-12-24,Shift1,FullTime(179)
SC60,2023-12-24,Shift1,FullTime(181)
SC60,2023-12-24,Shift1,FullTime(182)
SC60,2023-12-24,Shift1,FullTime(183)
SC60,2023-12-24,Shift1,FullTime(184)
SC60,2023-12-24,Shift1,Temp(0)
SC60,2023-12-24,Shift2,FullTime(7)
SC60,2023-12-24,Shift2,FullTime(57)
SC60,2023-12-24,Shift2,FullTime(58)
SC60,2023-12-24,Shift2,FullTime(59)
SC60,2023-12-24,Shift2,FullTime(62)
SC60,2023-12-24,Shift2,FullTime(66)
SC60,2023-12-24,Shift2,FullTime(67)
SC60,2023-12-24,Shift2,FullTime(69)
SC60,2023-12-24,Shift2,FullTime(70)
SC60,2023-12-24,Shift2,FullTime(71)
SC60,2023-12-24,Shift2,FullTime(73)
SC60,2023-12-24,Shift2,FullTime(77)
SC60,2023-12-24,Shift2,FullTime(159)
SC60,2023-12-24,Shift2,FullTime(160)
SC60,2023-12-24,Shift2,FullTime(161)
SC60,2023-12-24,Shift2,FullTime(166)
SC60,2023-12-24,Shift2,FullTime(167)
SC60,2023-12-24,Shift2,Temp(0)
SC60,2023-12-24,Shift3,FullTime(5)
SC60,2023-12-24,Shift3,FullTime(6)
SC60,2023-12-24,Shift3,FullTime(8)
SC60,2023-12-24,Shift3,FullTime(9)
SC60,2023-12-24,Shift3,FullTime(20)
SC60,2023-12-24,Shift3,FullTime(21)
SC60,2023-12-24,Shift3,FullTime(22)
SC60,2023-12-24,Shift3,FullTime(23)
SC60,2023-12-24,Shift3,FullTime(44)
SC60,2023-12-24,Shift3,FullTime(45)
SC60,2023-12-24,Shift3,FullTime(46)
SC60,2023-12-24,Shift3,FullTime(47)
SC60,2023-12-24,Shift3,FullTime(48)
SC60,2023-12-24,Shift3,FullTime(49)
SC60,2023-12-24,Shift3,FullTime(50)
SC60,2023-12-24,Shift3,FullTime(51)
SC60,2023-12-24,Shift3,FullTime(52)
SC60,2023-12-24,Shift3,FullTime(60)
SC60,2023-12-24,Shift3,FullTime(61)
SC60,2023-12-24,Shift3,FullTime(63)
SC60,2023-12-24,Shift3,FullTime(65)
SC60,2023-12-24,Shift3,FullTime(68)
SC60,2023-12-24,Shift3,FullTime(72)
SC60,2023-12-24,Shift3,FullTime(74)
SC60,2023-12-24,Shift3,FullTime(75)
SC60,2023-12-24,Shift3,FullTime(76)
SC60,2023-12-24,Shift3,FullTime(77)
SC60,2023-12-24,Shift3,FullTime(78)
SC60,2023-12-24,Shift3,FullTime(79)
SC60,2023-12-24,Shift3,FullTime(80)
SC60,2023-12-24,Shift3,FullTime(81)
SC60,2023-12-24,Shift3,FullTime(82)
SC60,2023-12-24,Shift3,FullTime(83)
SC60,2023-12-24,Shift3,FullTime(84)
SC60,2023-12-24,Shift3,FullTime(85)
SC60,2023-12-24,Shift3,FullTime(86)
SC60,2023-12-24,Shift3,FullTime(87)
SC60,2023-12-24,Shift3,FullTime(88)
SC60,2023-12-24,Shift3,FullTime(89)
SC60,2023-12-24,Shift3,FullTime(90)
SC60,2023-12-24,Shift3,FullTime(91)
SC60,2023-12-24,Shift3,FullTime(92)
SC60,2023-12-24,Shift3,FullTime(93)
SC60,2023-12-24,Shift3,FullTime(94)
SC60,2023-12-24,Shift3,FullTime(95)
SC60,2023-12-24,Shift3,FullTime(96)
SC60,2023-12-24,Shift3,FullTime(97)
SC60,2023-12-24,Shift3,FullTime(98)
SC60,2023-12-24,Shift3,FullTime(99)
SC60,2023-12-24,Shift3,Temp(0)
SC60,2023-12-24,Shift4,FullTime(3)
SC60,2023-12-24,Shift4,FullTime(24)
SC60,2023-12-24,Shift4,FullTime(25)
SC60,2023-12-24,Shift4,FullTime(26)
SC60,2023-12-24,Shift4,FullTime(27)
SC60,2023-12-24,Shift4,FullTime(28)
SC60,2023-12-24,Shift4,FullTime(29)
SC60,2023-12-24,Shift4,FullTime(30)
SC60,2023-12-24,Shift4,FullTime(31)
SC60,2023-12-24,Shift4,FullTime(32)
SC60,2023-12-24,Shift4,FullTime(33)
SC60,2023-12-24,Shift4,FullTime(34)
SC60,2023-12-24,Shift4,FullTime(35)
SC60,2023-12-24,Shift4,FullTime(36)
SC60,2023-12-24,Shift4,FullTime(37)
SC60,2023-12-24,Shift4,FullTime(53)
SC60,2023-12-24,Shift4,FullTime(54)
SC60,2023-12-24,Shift4,FullTime(55)
SC60,2023-12-24,Shift4,FullTime(56)
SC60,2023-12-24,Shift4,FullTime(57)
SC60,2023-12-24,Shift4,FullTime(58)
SC60,2023-12-24,Shift4,FullTime(59)
SC60,2023-12-24,Shift4,FullTime(62)
SC60,2023-12-24,Shift4,FullTime(66)
SC60,2023-12-24,Shift4,FullTime(67)
SC60,2023-12-24,Shift4,Temp(0)
SC60,2023-12-24,Shift5,FullTime(4)
SC60,2023-12-24,Shift5,FullTime(38)
SC60,2023-12-24,Shift5,FullTime(39)
SC60,2023-12-24,Shift5,FullTime(40)
SC60,2023-12-24,Shift5,FullTime(41)
SC60,2023-12-24,Shift5,FullTime(42)
SC60,2023-12-24,Shift5,FullTime(43)
SC60,2023-12-24,Shift5,FullTime(161)
SC60,2023-12-24,Shift5,FullTime(164)
SC60,2023-12-24,Shift5,Temp(0)
SC60,2023-12-24,Shift6,Temp(0)
SC60,2023-12-25,Shift1,FullTime(2)
SC60,2023-12-25,Shift1,FullTime(3)
SC60,2023-12-25,Shift1,FullTime(4)
SC60,2023-12-25,Shift1,FullTime(5)
SC60,2023-12-25,Shift1,FullTime(6)
SC60,2023-12-25,Shift1,FullTime(7)
SC60,2023-12-25,Shift1,FullTime(8)
SC60,2023-12-25,Shift1,FullTime(9)
SC60,2023-12-25,Shift1,FullTime(15)
SC60,2023-12-25,Shift1,FullTime(20)
SC60,2023-12-25,Shift1,FullTime(21)
SC60,2023-12-25,Shift1,FullTime(22)
SC60,2023-12-25,Shift1,FullTime(23)
SC60,2023-12-25,Shift1,FullTime(24)
SC60,2023-12-25,Shift1,FullTime(25)
SC60,2023-12-25,Shift1,FullTime(26)
SC60,2023-12-25,Shift1,FullTime(27)
SC60,2023-12-25,Shift1,FullTime(28)
SC60,2023-12-25,Shift1,FullTime(29)
SC60,2023-12-25,Shift1,FullTime(30)
SC60,2023-12-25,Shift1,FullTime(31)
SC60,2023-12-25,Shift1,FullTime(32)
SC60,2023-12-25,Shift1,FullTime(33)
SC60,2023-12-25,Shift1,FullTime(34)
SC60,2023-12-25,Shift1,FullTime(35)
SC60,2023-12-25,Shift1,FullTime(36)
SC60,2023-12-25,Shift1,FullTime(37)
SC60,2023-12-25,Shift1,FullTime(38)
SC60,2023-12-25,Shift1,FullTime(39)
SC60,2023-12-25,Shift1,FullTime(40)
SC60,2023-12-25,Shift1,FullTime(41)
SC60,2023-12-25,Shift1,FullTime(42)
SC60,2023-12-25,Shift1,FullTime(43)
SC60,2023-12-25,Shift1,FullTime(44)
SC60,2023-12-25,Shift1,FullTime(45)
SC60,2023-12-25,Shift1,FullTime(46)
SC60,2023-12-25,Shift1,FullTime(47)
SC60,2023-12-25,Shift1,FullTime(48)
SC60,2023-12-25,Shift1,FullTime(49)
SC60,2023-12-25,Shift1,FullTime(50)
SC60,2023-12-25,Shift1,FullTime(51)
SC60,2023-12-25,Shift1,FullTime(52)
SC60,2023-12-25,Shift1,FullTime(53)
SC60,2023-12-25,Shift1,FullTime(54)
SC60,2023-12-25,Shift1,FullTime(55)
SC60,2023-12-25,Shift1,FullTime(56)
SC60,2023-12-25,Shift1,FullTime(57)
SC60,2023-12-25,Shift1,FullTime(58)
SC60,2023-12-25,Shift1,FullTime(59)
SC60,2023-12-25,Shift1,FullTime(60)
SC60,2023-12-25,Shift1,FullTime(61)
SC60,2023-12-25,Shift1,FullTime(62)
SC60,2023-12-25,Shift1,FullTime(63)
SC60,2023-12-25,Shift1,FullTime(64)
SC60,2023-12-25,Shift1,FullTime(65)
SC60,2023-12-25,Shift1,FullTime(66)
SC60,2023-12-25,Shift1,FullTime(67)
SC60,2023-12-25,Shift1,FullTime(68)
SC60,2023-12-25,Shift1,FullTime(69)
SC60,2023-12-25,Shift1,FullTime(72)
SC60,2023-12-25,Shift1,FullTime(73)
SC60,2023-12-25,Shift1,FullTime(74)
SC60,2023-12-25,Shift1,FullTime(75)
SC60,2023-12-25,Shift1,FullTime(76)
SC60,2023-12-25,Shift1,FullTime(77)
